,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Thumb,Index,Middle,Ring,Pinkie
0,110,73,33,20,17,20,23,36,2479.0,4094.0,2997.0,3897.0,2744.0
1,109,76,33,20,18,19,22,38,2485.0,4046.0,2969.0,3878.0,2736.0
2,96,68,33,20,18,18,23,38,2485.0,4046.0,2970.0,3878.0,2736.0
3,78,56,34,23,18,20,25,38,2486.0,4046.0,2970.0,3878.0,2736.0
4,52,55,35,26,18,19,26,37,2486.0,4046.0,2970.0,3879.0,2737.0
5,49,48,35,26,16,19,23,36,2486.0,4046.0,2971.0,3880.0,2736.0
6,58,65,38,29,18,20,24,34,2486.0,4046.0,2971.0,3880.0,2736.0
7,111,96,39,30,20,20,23,38,2485.0,4047.0,2971.0,3880.0,2736.0
8,119,102,36,29,21,19,20,36,2485.0,4046.0,2971.0,3880.0,2737.0
9,125,103,37,28,22,19,21,40,2485.0,4046.0,2972.0,3880.0,2737.0
10,131,104,38,29,23,19,23,41,2485.0,4046.0,2972.0,3880.0,2738.0
11,136,101,36,28,22,21,23,41,2486.0,4046.0,2972.0,3880.0,2739.0
12,119,85,35,29,21,19,23,40,E,r,r,o,r
13,129,89,40,32,20,21,23,40,2487.0,4046.0,2972.0,3880.0,2740.0
14,121,88,38,32,22,20,21,37,2486.0,4047.0,2972.0,3880.0,2739.0
15,116,93,38,31,22,19,18,36,E,r,r,o,r
16,115,84,36,33,22,16,18,35,2485.0,4046.0,2972.0,3881.0,2738.0
17,122,89,39,33,22,20,17,33,2484.0,4046.0,2973.0,3882.0,2738.0
18,124,86,33,28,22,17,19,35,2484.0,4046.0,2974.0,3882.0,2738.0
19,134,88,35,30,20,20,21,37,2483.0,4046.0,2974.0,3882.0,2738.0
20,142,83,38,31,21,19,23,40,2482.0,4046.0,2974.0,3882.0,2738.0
21,150,93,39,28,21,21,24,43,2482.0,4046.0,2974.0,3882.0,2738.0
22,141,93,43,27,24,21,26,44,2481.0,4046.0,2975.0,3882.0,2738.0
23,131,92,43,27,24,21,25,42,2481.0,4046.0,2975.0,3882.0,2738.0
24,125,97,40,26,24,19,24,43,2481.0,4046.0,2975.0,3882.0,2739.0
25,134,102,42,28,26,22,25,43,2481.0,4046.0,2974.0,3882.0,2739.0
26,124,98,43,29,27,21,27,41,E,r,r,o,r
27,121,93,37,31,26,21,27,41,2481.0,4046.0,2975.0,3882.0,2739.0
28,171,102,47,40,30,25,32,49,2481.0,4046.0,2974.0,3882.0,2739.0
29,269,196,60,44,32,26,36,56,2480.0,4046.0,2974.0,3882.0,2738.0
30,293,244,69,45,34,29,38,61,2478.0,4046.0,2974.0,3881.0,2738.0
31,324,285,81,50,39,36,45,72,2478.0,4045.0,2974.0,3880.0,2738.0
32,332,295,84,51,42,38,51,74,2476.0,4044.0,2969.0,3876.0,2737.0
33,384,330,87,53,59,41,114,82,2478.0,4045.0,2966.0,3874.0,2737.0
34,365,300,82,52,58,43,122,82,2481.0,4039.0,2958.0,3873.0,2737.0
35,360,274,77,53,57,44,128,79,2483.0,4039.0,2954.0,3872.0,2737.0
36,338,246,72,51,57,44,128,75,2485.0,4036.0,2949.0,3871.0,2737.0
37,350,239,70,55,92,54,181,85,2487.0,4035.0,2948.0,3870.0,2737.0
38,343,262,61,59,119,69,170,80,2493.0,4034.0,2946.0,3869.0,2737.0
39,376,303,58,59,120,73,169,80,2501.0,4032.0,2944.0,3868.0,2737.0
40,359,294,54,58,121,74,170,81,2503.0,4029.0,2944.0,3868.0,2738.0
41,372,302,44,57,122,72,170,80,2505.0,4026.0,2944.0,3867.0,2738.0
42,370,339,50,56,100,67,114,71,2509.0,4021.0,2945.0,3867.0,2739.0
43,305,287,52,50,59,60,98,63,2516.0,4008.0,2948.0,3867.0,2739.0
44,231,238,57,54,66,57,115,59,2518.0,4008.0,2949.0,3866.0,2739.0
45,266,286,62,53,66,56,115,63,2522.0,4021.0,2951.0,3866.0,2740.0
46,304,357,79,58,68,65,122,75,2522.0,4021.0,2952.0,3866.0,2740.0
47,319,363,87,65,74,64,132,84,2525.0,4040.0,2953.0,3867.0,2740.0
48,330,366,87,61,72,70,131,90,2525.0,4050.0,2954.0,3867.0,2740.0
49,324,363,87,66,87,82,126,100,2527.0,4059.0,2955.0,3866.0,2740.0
50,299,332,86,69,94,84,122,99,2527.0,4075.0,2959.0,3866.0,2740.0
51,245,274,74,68,96,83,113,92,2527.0,4081.0,2961.0,3866.0,2740.0
52,208,234,58,60,100,93,109,85,2530.0,4089.0,2965.0,3865.0,2740.0
53,197,239,60,63,104,89,113,93,2531.0,4092.0,2966.0,3864.0,2740.0
54,218,257,61,57,93,94,127,86,2532.0,4094.0,2967.0,3863.0,2740.0
55,224,258,63,54,91,97,128,80,2533.0,4094.0,2967.0,3863.0,2738.0
56,265,217,66,59,102,93,129,78,2535.0,4094.0,2968.0,3860.0,2738.0
57,267,210,68,61,96,83,119,76,2536.0,4094.0,2970.0,3859.0,2737.0
58,280,209,71,61,99,77,102,60,2536.0,4094.0,2971.0,3859.0,2736.0
59,361,232,73,64,99,58,61,68,2537.0,4095.0,2974.0,3859.0,2737.0
60,389,260,80,74,115,63,65,77,2537.0,4094.0,2975.0,3860.0,2739.0
61,402,345,96,81,127,72,69,92,E,r,r,o,r
62,414,360,96,85,138,78,72,93,2536.0,4094.0,2979.0,3862.0,2739.0
63,414,368,95,86,136,77,77,98,2536.0,4094.0,2981.0,3865.0,2739.0
64,338,353,99,99,150,86,82,106,E,r,r,o,r
