,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Thumb,Index,Middle,Ring,Pinkie
0,65,36,47,43,67,213,245,162,2754.0,3978.0,2827.0,3893.0,2683.0
1,64,33,47,44,65,212,251,164,2541.0,3982.0,2892.0,3923.0,2710.0
2,58,34,48,45,68,217,255,168,2541.0,3981.0,2892.0,3923.0,2710.0
3,53,35,49,45,58,201,226,156,2541.0,3982.0,2892.0,3923.0,2710.0
4,50,34,43,40,57,149,193,122,2541.0,3981.0,2892.0,3923.0,2711.0
5,71,42,41,38,61,190,172,165,2541.0,3981.0,2892.0,3923.0,2711.0
6,102,48,38,35,64,198,211,171,2541.0,3982.0,2892.0,3922.0,2710.0
7,103,49,44,42,70,207,217,169,2541.0,3982.0,2892.0,3923.0,2710.0
8,104,49,46,43,72,214,219,166,2541.0,3982.0,2892.0,3924.0,2710.0
9,113,50,47,43,68,218,229,179,2541.0,3981.0,2892.0,3923.0,2711.0
10,110,47,51,46,72,213,242,140,2541.0,3982.0,2891.0,3923.0,2710.0
11,95,43,53,46,69,219,230,138,2541.0,3982.0,2891.0,3923.0,2710.0
12,97,44,48,40,67,216,245,158,2541.0,3981.0,2891.0,3923.0,2710.0
13,100,46,51,44,68,221,268,168,2541.0,3982.0,2890.0,3923.0,2709.0
14,98,46,49,44,69,206,252,153,2541.0,3982.0,2890.0,3923.0,2708.0
15,90,46,45,40,58,178,262,154,2541.0,3981.0,2891.0,3923.0,2709.0
16,118,54,45,44,63,189,278,166,2541.0,3981.0,2891.0,3923.0,2710.0
17,127,54,44,41,57,196,260,218,2542.0,3981.0,2891.0,3923.0,2710.0
18,132,53,39,38,56,189,234,258,2542.0,3982.0,2891.0,3923.0,2710.0
19,131,53,40,38,56,197,251,272,2543.0,3982.0,2891.0,3923.0,2710.0
20,131,50,37,37,51,201,249,274,2542.0,3982.0,2891.0,3923.0,2709.0
21,110,40,38,34,49,207,218,272,2542.0,3982.0,2891.0,3923.0,2710.0
22,105,41,39,37,50,206,226,227,2542.0,3981.0,2891.0,3923.0,2710.0
23,127,45,39,36,49,205,235,209,2542.0,3981.0,2891.0,3923.0,2710.0
24,134,48,37,34,49,203,217,190,2542.0,3981.0,2892.0,3923.0,2710.0
25,142,58,41,35,58,207,174,200,2541.0,3981.0,2892.0,3923.0,2710.0
26,134,56,40,35,74,227,151,189,2540.0,3982.0,2892.0,3923.0,2710.0
27,127,56,39,32,82,229,144,191,2539.0,3982.0,2892.0,3923.0,2710.0
28,102,53,40,31,81,241,197,162,2532.0,3982.0,2893.0,3923.0,2709.0
29,87,49,44,40,91,294,212,189,E,r,r,o,r
30,70,36,41,40,90,304,207,192,2521.0,3982.0,2892.0,3923.0,2710.0
31,70,44,50,50,84,282,228,198,2514.0,3982.0,2892.0,3923.0,2712.0
32,74,49,57,58,94,310,236,197,E,r,r,o,r
33,66,48,57,64,104,320,236,180,2513.0,3982.0,2891.0,3923.0,2712.0
34,74,52,57,63,104,279,230,180,2531.0,3983.0,2891.0,3923.0,2712.0
35,78,54,59,66,134,400,249,181,E,r,r,o,r
36,74,49,52,61,136,401,239,172,2556.0,3982.0,2890.0,3923.0,2712.0
37,68,41,45,54,125,386,230,167,2587.0,3982.0,2889.0,3923.0,2711.0
38,83,46,47,52,129,411,249,175,2603.0,3983.0,2888.0,3923.0,2711.0
