,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Thumb,Index,Middle,Ring,Pinkie
0,54,34,19,18,15,16,16,33,2413.0,4053.0,3447.0,3855.0,2764.0
1,58,41,20,22,16,18,19,50,2383.0,4048.0,2987.0,3923.0,2842.0
2,58,36,20,23,15,17,20,51,2383.0,4049.0,2987.0,3923.0,2842.0
3,60,38,20,21,16,16,20,50,2383.0,4049.0,2987.0,3923.0,2841.0
4,61,37,21,21,17,16,20,50,2383.0,4049.0,2987.0,3923.0,2842.0
5,61,37,22,20,18,17,21,51,2383.0,4049.0,2987.0,3923.0,2842.0
6,60,34,22,15,19,18,19,37,2383.0,4048.0,2987.0,3923.0,2842.0
7,63,39,22,15,19,17,18,39,2383.0,4048.0,2987.0,3923.0,2842.0
8,58,40,23,19,19,20,18,38,2384.0,4048.0,2987.0,3923.0,2841.0
9,61,44,24,18,19,19,17,43,2383.0,4048.0,2987.0,3923.0,2841.0
10,62,45,23,18,18,18,16,43,2383.0,4048.0,2987.0,3923.0,2841.0
11,63,46,22,19,18,18,17,40,2383.0,4048.0,2987.0,3923.0,2841.0
12,62,45,26,17,17,19,19,38,2384.0,4048.0,2987.0,3923.0,2842.0
13,73,51,28,15,17,17,21,59,2383.0,4048.0,2987.0,3923.0,2842.0
14,71,50,25,16,15,18,22,61,2384.0,4048.0,2987.0,3923.0,2842.0
15,71,49,28,15,14,17,23,61,2384.0,4048.0,2987.0,3923.0,2842.0
16,68,47,28,15,16,17,23,63,E,r,r,o,r
17,72,44,24,18,16,17,21,64,2384.0,4049.0,2987.0,3923.0,2841.0
18,70,43,22,17,14,16,19,48,2384.0,4048.0,2987.0,3923.0,2841.0
19,108,85,27,18,17,16,23,63,2384.0,4048.0,2987.0,3923.0,2839.0
20,122,94,27,21,24,18,25,68,2384.0,4049.0,2987.0,3920.0,2836.0
21,127,95,30,32,39,22,25,70,2385.0,4049.0,2986.0,3918.0,2835.0
22,138,100,34,36,48,25,27,75,2385.0,4048.0,2986.0,3915.0,2833.0
23,194,129,40,36,48,25,28,75,2386.0,4048.0,2990.0,3912.0,2829.0
24,184,110,38,36,48,25,25,64,2387.0,4049.0,2993.0,3911.0,2827.0
25,175,104,36,36,44,25,24,61,2387.0,4049.0,2995.0,3911.0,2826.0
26,228,116,37,28,33,26,31,69,2387.0,4049.0,2998.0,3910.0,2826.0
27,231,123,41,27,21,25,32,67,2387.0,4049.0,2998.0,3910.0,2825.0
28,193,129,40,29,21,26,33,67,2387.0,4049.0,2998.0,3909.0,2825.0
29,187,184,48,33,23,27,33,62,2387.0,4049.0,2998.0,3909.0,2825.0
30,192,200,51,36,33,28,33,66,2387.0,4049.0,2998.0,3909.0,2824.0
31,120,196,48,37,33,26,27,54,2386.0,4048.0,2996.0,3909.0,2823.0
32,102,191,44,34,35,23,24,52,E,r,r,o,r
33,147,176,42,40,51,42,34,58,2386.0,4048.0,2996.0,3909.0,2821.0
34,162,127,35,42,57,49,39,64,2385.0,4048.0,2997.0,3909.0,2820.0
35,193,140,42,45,55,54,52,75,2385.0,4048.0,2999.0,3908.0,2819.0
36,199,144,48,48,54,55,54,76,2386.0,4048.0,3002.0,3907.0,2819.0
37,205,149,47,49,57,56,55,77,2385.0,4049.0,3003.0,3906.0,2820.0
38,171,144,45,43,45,51,73,76,2385.0,4048.0,3003.0,3905.0,2819.0
39,198,147,46,47,73,62,82,76,2385.0,4048.0,3004.0,3904.0,2817.0
40,173,132,42,51,86,64,76,60,2384.0,4048.0,3008.0,3901.0,2815.0
41,181,141,42,50,87,63,76,66,2385.0,4048.0,3018.0,3899.0,2814.0
42,196,151,46,51,86,63,76,66,2385.0,4049.0,3046.0,3892.0,2811.0
43,230,169,50,54,86,58,62,81,2384.0,4049.0,3046.0,3892.0,2810.0
