,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Thumb,Index,Middle,Ring,Pinkie
0,64,36,37,39,105,249,278,152,2563.0,4092.0,2960.0,4057.0,2704.0
1,59,33,37,40,112,290,311,160,2547.0,4093.0,2886.0,3902.0,2669.0
2,58,33,41,37,102,311,318,173,2548.0,4092.0,2886.0,3902.0,2668.0
3,54,30,41,36,102,327,291,178,2547.0,4093.0,2886.0,3903.0,2668.0
4,48,30,40,36,108,343,297,174,2547.0,4092.0,2886.0,3903.0,2667.0
5,48,30,40,35,115,384,296,175,2547.0,4092.0,2885.0,3903.0,2668.0
6,45,33,45,40,110,357,277,137,E,r,r,o,r
7,45,32,44,43,119,390,274,123,2547.0,4092.0,2885.0,3902.0,2668.0
8,50,37,48,51,137,395,291,116,2547.0,4093.0,2886.0,3902.0,2667.0
9,55,35,46,50,124,352,304,117,2547.0,4093.0,2886.0,3902.0,2667.0
10,57,37,49,52,119,324,295,152,2547.0,4092.0,2885.0,3902.0,2667.0
11,59,37,42,47,116,323,292,152,2547.0,4092.0,2885.0,3903.0,2667.0
12,58,37,43,47,113,255,294,159,2547.0,4092.0,2885.0,3903.0,2668.0
13,64,35,39,40,95,273,274,176,2547.0,4092.0,2885.0,3903.0,2668.0
14,58,38,41,43,90,265,259,185,2547.0,4092.0,2886.0,3902.0,2668.0
15,74,38,41,46,90,271,250,210,2547.0,4092.0,2885.0,3902.0,2667.0
16,71,38,43,49,106,332,286,205,2547.0,4092.0,2885.0,3902.0,2668.0
17,75,42,46,47,97,338,294,202,E,r,r,o,r
18,72,41,46,44,95,374,287,181,2547.0,4092.0,2885.0,3902.0,2668.0
19,77,39,48,44,106,410,283,169,2547.0,4092.0,2885.0,3903.0,2668.0
20,60,40,47,42,117,444,289,128,2547.0,4092.0,2885.0,3902.0,2668.0
21,61,41,50,41,107,434,284,133,2547.0,4092.0,2885.0,3902.0,2667.0
22,61,38,54,48,122,462,279,137,2547.0,4093.0,2886.0,3903.0,2667.0
23,88,52,67,66,167,536,313,174,2547.0,4092.0,2885.0,3903.0,2667.0
24,89,52,66,69,187,635,313,210,2547.0,4092.0,2886.0,3903.0,2668.0
25,99,56,71,74,200,682,348,207,2548.0,4092.0,2886.0,3909.0,2668.0
26,99,55,70,76,205,680,316,207,2548.0,4092.0,2886.0,3911.0,2667.0
27,100,59,66,75,219,716,314,217,2549.0,4092.0,2886.0,3914.0,2667.0
28,146,64,75,84,241,756,334,279,2549.0,4092.0,2886.0,3924.0,2667.0
29,155,71,78,85,235,703,338,276,2549.0,4093.0,2887.0,3943.0,2667.0
30,150,69,75,82,221,654,316,267,2549.0,4092.0,2887.0,3943.0,2668.0
31,152,74,75,80,223,667,326,271,2549.0,4092.0,2887.0,3963.0,2666.0
32,151,72,75,83,245,750,374,268,2550.0,4092.0,2888.0,3977.0,2667.0
33,89,56,54,72,225,691,306,205,2550.0,4092.0,2888.0,3977.0,2667.0
34,66,46,49,67,216,673,300,182,2551.0,4093.0,2889.0,3989.0,2667.0
35,70,45,49,70,233,688,285,195,2551.0,4092.0,2889.0,3995.0,2667.0
36,70,39,56,77,247,756,343,195,2551.0,4092.0,2889.0,4000.0,2668.0
37,84,52,67,88,244,734,327,225,2552.0,4092.0,2890.0,4016.0,2671.0
38,80,63,65,77,216,723,340,201,E,r,r,o,r
