,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Thumb,Index,Middle,Ring,Pinkie
0,132,190,138,74,120,172,42,102,2484.0,4079.0,3491.0,4076.0,3353.0
1,136,186,160,80,125,155,41,101,2481.0,4079.0,3491.0,4076.0,3353.0
2,136,179,163,67,109,145,39,92,2481.0,4079.0,3491.0,4076.0,3352.0
3,132,194,175,64,104,119,36,90,2482.0,4079.0,3491.0,4076.0,3353.0
4,120,182,178,68,109,160,40,86,2482.0,4079.0,3491.0,4076.0,3353.0
5,135,183,175,66,112,170,43,91,2481.0,4079.0,3491.0,4076.0,3353.0
6,147,187,174,63,102,170,49,89,2482.0,4079.0,3491.0,4076.0,3353.0
7,140,206,177,72,112,172,53,81,2482.0,4079.0,3491.0,4076.0,3353.0
8,136,218,172,75,112,189,53,78,2482.0,4079.0,3491.0,4076.0,3353.0
9,138,232,164,75,111,159,49,75,2482.0,4079.0,3491.0,4076.0,3353.0
10,121,226,163,71,105,148,47,68,2482.0,4079.0,3491.0,4076.0,3353.0
11,107,233,168,82,101,140,45,66,2481.0,4079.0,3491.0,4076.0,3353.0
12,93,228,173,74,91,149,44,66,2481.0,4079.0,3491.0,4076.0,3353.0
13,118,205,171,68,90,157,53,77,2481.0,4079.0,3491.0,4076.0,3353.0
14,109,180,165,65,81,165,54,74,2481.0,4079.0,3491.0,4076.0,3352.0
15,112,171,167,69,79,163,54,71,2481.0,4079.0,3491.0,4076.0,3353.0
16,110,156,148,52,83,163,53,72,2481.0,4079.0,3491.0,4076.0,3353.0
17,116,135,126,55,82,154,49,87,2481.0,4079.0,3491.0,4076.0,3353.0
18,94,167,139,62,85,128,42,85,2481.0,4079.0,3491.0,4076.0,3353.0
19,105,183,153,64,89,130,47,91,2482.0,4079.0,3491.0,4076.0,3353.0
20,114,193,147,61,97,133,45,91,2482.0,4079.0,3491.0,4076.0,3353.0
21,109,203,142,61,97,142,48,91,2481.0,4079.0,3491.0,4076.0,3352.0
22,104,207,145,58,102,143,48,73,2482.0,4079.0,3491.0,4076.0,3353.0
23,98,184,129,58,103,160,44,65,2482.0,4079.0,3491.0,4076.0,3353.0
24,91,177,118,56,101,152,39,71,2481.0,4079.0,3491.0,4076.0,3353.0
25,89,179,129,56,98,165,40,86,E,r,r,o,r
26,93,142,123,55,101,159,41,85,2482.0,4079.0,3491.0,4076.0,3353.0
27,105,137,126,60,108,191,50,85,2482.0,4079.0,3491.0,4076.0,3352.0
28,112,151,131,55,100,178,51,95,2482.0,4079.0,3491.0,4076.0,3353.0
29,124,165,139,52,96,170,51,85,2482.0,4079.0,3491.0,4076.0,3352.0
