,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Thumb,Index,Middle,Ring,Pinkie
0,22,25,34,145,59,46,37,26,E,r,r,o,r
1,22,24,35,166,62,43,53,29,2521.0,3973.0,2998.0,3924.0,3029.0
2,23,24,33,163,58,57,198,36,2521.0,3974.0,2998.0,3924.0,3033.0
3,29,26,33,163,57,61,221,40,2522.0,3974.0,2998.0,3923.0,3044.0
4,29,28,36,174,58,65,222,40,2523.0,3974.0,2998.0,3922.0,3060.0
5,35,29,44,226,71,61,225,47,2525.0,3974.0,2998.0,3922.0,3079.0
6,37,29,45,222,69,64,225,51,2530.0,3974.0,2999.0,3922.0,3115.0
7,39,37,54,195,65,58,128,52,2534.0,3975.0,3000.0,3923.0,3134.0
8,38,36,57,200,64,55,158,56,2538.0,3975.0,3001.0,3923.0,3152.0
9,58,41,58,197,64,57,165,61,2546.0,3975.0,3006.0,3924.0,3188.0
10,58,38,54,141,51,55,163,57,2550.0,3975.0,3010.0,3924.0,3207.0
11,58,39,54,124,45,54,170,60,2553.0,3975.0,3014.0,3925.0,3223.0
12,56,33,49,118,42,50,171,59,2558.0,3975.0,3022.0,3927.0,3250.0
13,55,32,45,116,63,51,103,53,2559.0,3976.0,3025.0,3927.0,3263.0
14,37,27,42,119,66,51,153,74,2560.0,3976.0,3028.0,3928.0,3274.0
15,29,30,42,116,69,54,166,78,2563.0,3976.0,3033.0,3929.0,3291.0
16,29,32,45,124,73,61,160,74,2563.0,3976.0,3034.0,3929.0,3298.0
17,33,31,42,124,76,61,159,74,2562.0,3976.0,3036.0,3929.0,3304.0
18,34,31,41,126,64,61,170,82,2562.0,3977.0,3039.0,3928.0,3316.0
19,45,32,56,133,71,58,120,62,2562.0,3977.0,3041.0,3927.0,3325.0
20,46,39,68,137,70,55,102,54,E,r,r,o,r
21,47,41,72,144,68,48,94,58,2561.0,3977.0,3045.0,3926.0,3336.0
22,49,44,77,167,74,62,113,87,2561.0,3977.0,3047.0,3926.0,3342.0
23,51,45,82,168,69,68,116,87,2560.0,3977.0,3048.0,3926.0,3346.0
24,41,45,78,172,68,71,119,88,2560.0,3978.0,3051.0,3927.0,3355.0
25,40,38,73,180,76,73,115,88,2560.0,3978.0,3051.0,3927.0,3358.0
26,37,34,68,175,73,72,113,88,2560.0,3978.0,3052.0,3927.0,3361.0
27,33,30,64,152,65,61,109,81,2560.0,3978.0,3052.0,3927.0,3363.0
28,32,38,63,143,67,66,95,81,2559.0,3978.0,3053.0,3928.0,3364.0
29,33,40,67,142,62,61,94,80,2559.0,3978.0,3053.0,3928.0,3365.0
30,33,41,62,135,53,58,94,81,2557.0,3978.0,3053.0,3928.0,3367.0
31,34,40,62,148,55,60,110,87,2556.0,3978.0,3053.0,3928.0,3368.0
32,32,40,62,162,59,59,93,75,2555.0,3978.0,3054.0,3928.0,3369.0
33,30,30,59,176,65,49,92,68,2555.0,3978.0,3054.0,3928.0,3369.0
34,31,27,62,171,68,50,104,84,2554.0,3978.0,3054.0,3928.0,3369.0
35,30,24,66,173,68,49,104,85,2554.0,3978.0,3054.0,3928.0,3368.0
36,34,28,66,186,74,47,97,86,2554.0,3978.0,3053.0,3928.0,3368.0
37,36,25,64,197,74,46,99,82,2554.0,3978.0,3053.0,3928.0,3368.0
38,34,26,69,185,66,44,94,82,2554.0,3978.0,3053.0,3928.0,3368.0
39,32,23,61,198,65,44,80,79,2554.0,3978.0,3053.0,3927.0,3368.0
40,36,24,62,209,66,44,100,104,2555.0,3978.0,3054.0,3928.0,3370.0
41,35,21,62,196,65,51,95,99,2555.0,3978.0,3054.0,3927.0,3370.0
42,34,23,64,177,64,54,94,97,2555.0,3978.0,3055.0,3928.0,3372.0
43,38,23,54,181,68,59,100,106,2554.0,3978.0,3055.0,3928.0,3372.0
44,39,24,62,177,69,60,104,117,2554.0,3978.0,3056.0,3928.0,3374.0
45,35,27,57,158,65,64,86,98,E,r,r,o,r
46,35,31,61,182,63,72,95,98,2555.0,3978.0,3057.0,3927.0,3374.0
47,35,32,82,218,90,74,95,103,2555.0,3978.0,3056.0,3927.0,3375.0
48,31,38,96,251,97,71,104,102,2555.0,3978.0,3056.0,3927.0,3375.0
49,32,42,92,259,94,69,97,83,2554.0,3978.0,3056.0,3927.0,3375.0
50,35,44,114,300,101,75,104,89,2554.0,3978.0,3056.0,3926.0,3375.0
51,36,47,146,318,105,64,111,92,2554.0,3978.0,3056.0,3927.0,3376.0
52,37,58,150,300,86,59,108,88,2554.0,3978.0,3056.0,3926.0,3376.0
53,38,55,143,277,75,58,103,84,2554.0,3978.0,3056.0,3927.0,3376.0
54,36,55,145,262,75,59,101,79,2554.0,3978.0,3056.0,3926.0,3376.0
55,34,53,131,214,66,56,108,82,2554.0,3978.0,3056.0,3926.0,3376.0
56,31,48,91,162,62,56,98,78,2553.0,3978.0,3056.0,3926.0,3376.0
57,27,33,65,180,68,58,107,89,2553.0,3978.0,3056.0,3926.0,3376.0
58,26,31,64,184,69,59,103,88,2553.0,3978.0,3055.0,3926.0,3376.0
59,27,28,52,183,69,60,108,93,2553.0,3978.0,3055.0,3926.0,3376.0
60,29,29,49,184,71,54,116,98,2554.0,3978.0,3055.0,3926.0,3376.0
61,32,31,51,184,73,53,120,99,2554.0,3978.0,3055.0,3926.0,3377.0
62,35,32,59,158,66,53,122,101,2554.0,3978.0,3055.0,3926.0,3377.0
63,37,49,80,135,65,55,134,100,2554.0,3978.0,3056.0,3926.0,3377.0
64,36,50,81,125,64,59,133,101,2554.0,3978.0,3056.0,3926.0,3378.0
65,32,50,79,148,67,60,116,85,2555.0,3978.0,3056.0,3926.0,3379.0
66,32,51,82,139,68,61,108,81,2555.0,3978.0,3056.0,3926.0,3379.0
67,31,51,83,172,87,65,98,66,2555.0,3978.0,3056.0,3926.0,3380.0
68,34,36,161,185,86,66,88,88,2555.0,3978.0,3056.0,3926.0,3379.0
69,43,51,254,212,88,64,106,94,2556.0,3978.0,3057.0,3926.0,3381.0
70,45,51,267,204,86,67,106,96,2557.0,3978.0,3057.0,3926.0,3382.0
71,43,49,280,207,80,69,105,96,2557.0,3978.0,3059.0,3927.0,3384.0
72,41,49,282,172,50,67,104,95,2558.0,3978.0,3059.0,3928.0,3384.0
73,40,49,265,176,55,69,157,108,2558.0,3978.0,3059.0,3928.0,3385.0
74,32,34,220,191,66,67,223,112,2557.0,3978.0,3059.0,3928.0,3385.0
75,33,35,223,232,82,73,233,117,2557.0,3978.0,3060.0,3928.0,3385.0
76,33,35,226,233,79,71,233,117,2558.0,3978.0,3060.0,3928.0,3386.0
77,34,34,226,241,83,70,243,122,E,r,r,o,r
78,30,34,201,230,82,65,214,102,2558.0,3978.0,3060.0,3928.0,3386.0
79,29,33,157,199,73,62,132,83,2558.0,3978.0,3059.0,3928.0,3386.0
80,27,29,135,164,72,50,110,79,E,r,r,o,r
81,28,30,97,161,74,48,119,86,2557.0,3978.0,3059.0,3928.0,3387.0
82,27,29,96,159,71,53,114,78,2557.0,3978.0,3059.0,3928.0,3388.0
83,34,27,86,192,72,52,119,103,2557.0,3978.0,3060.0,3928.0,3388.0
84,35,27,84,227,88,63,129,120,2556.0,3978.0,3059.0,3928.0,3388.0
