,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Thumb,Index,Middle,Ring,Pinkie
0,54,32,47,150,61,46,69,201,2521.0,3972.0,3015.0,3951.0,3342.0
1,43,29,43,154,62,47,61,139,2530.0,3972.0,3050.0,3958.0,3369.0
2,46,31,48,170,63,46,54,148,E,r,r,o,r
3,45,29,45,162,58,44,56,150,2530.0,3972.0,3050.0,3958.0,3369.0
4,44,28,47,155,53,43,57,152,2531.0,3972.0,3051.0,3958.0,3369.0
5,39,28,47,152,52,43,49,149,2530.0,3972.0,3050.0,3958.0,3368.0
6,44,29,48,159,52,44,56,163,2530.0,3972.0,3051.0,3958.0,3368.0
7,52,27,44,126,51,45,129,184,2530.0,3972.0,3050.0,3958.0,3368.0
8,57,29,49,155,46,48,142,200,2530.0,3972.0,3050.0,3958.0,3368.0
9,62,30,54,186,48,50,146,203,2530.0,3972.0,3050.0,3958.0,3368.0
10,68,30,52,197,59,48,150,245,2530.0,3972.0,3050.0,3958.0,3368.0
11,66,28,53,197,62,52,159,233,E,r,r,o,r
12,57,29,56,201,62,57,110,206,2530.0,3972.0,3050.0,3958.0,3368.0
13,51,28,49,160,62,58,96,181,2530.0,3972.0,3050.0,3958.0,3368.0
14,52,28,41,177,61,64,99,185,2530.0,3972.0,3050.0,3958.0,3367.0
15,54,28,46,175,56,65,97,152,2530.0,3972.0,3049.0,3958.0,3368.0
16,51,28,44,171,53,56,74,147,2530.0,3972.0,3050.0,3958.0,3368.0
17,55,26,42,175,65,65,75,165,2530.0,3972.0,3050.0,3958.0,3368.0
18,60,26,44,220,66,66,77,167,2530.0,3972.0,3049.0,3958.0,3368.0
19,57,24,40,191,67,58,63,166,2530.0,3972.0,3049.0,3958.0,3368.0
20,51,24,43,200,67,59,55,141,2530.0,3972.0,3049.0,3958.0,3368.0
21,51,26,46,195,68,66,59,138,2530.0,3972.0,3050.0,3958.0,3368.0
22,56,27,46,192,59,60,54,128,2530.0,3972.0,3050.0,3958.0,3368.0
23,58,32,51,148,61,61,52,160,2530.0,3972.0,3050.0,3958.0,3367.0
24,67,34,49,144,61,63,53,175,2530.0,3972.0,3050.0,3958.0,3368.0
25,68,32,44,117,58,69,56,178,2530.0,3972.0,3050.0,3958.0,3368.0
26,71,29,40,117,57,63,52,180,2530.0,3972.0,3050.0,3958.0,3368.0
27,69,32,38,143,59,63,50,185,2530.0,3972.0,3050.0,3958.0,3368.0
28,66,28,32,181,70,59,45,175,2530.0,3972.0,3050.0,3958.0,3368.0
29,56,26,34,179,76,59,44,157,2530.0,3972.0,3050.0,3958.0,3368.0
30,54,25,31,183,80,57,48,158,2530.0,3972.0,3049.0,3958.0,3368.0
31,60,28,34,191,80,55,57,172,2530.0,3972.0,3049.0,3958.0,3368.0
32,56,25,35,183,78,51,57,171,2530.0,3972.0,3050.0,3958.0,3368.0
33,56,26,39,166,67,53,60,156,2530.0,3972.0,3050.0,3958.0,3368.0
34,54,26,52,253,70,53,70,161,2530.0,3972.0,3050.0,3958.0,3368.0
35,57,28,60,272,73,46,67,162,2530.0,3972.0,3050.0,3958.0,3368.0
36,46,26,58,268,75,47,66,154,2530.0,3972.0,3050.0,3958.0,3367.0
37,50,26,59,260,73,42,82,147,2529.0,3972.0,3050.0,3958.0,3367.0
38,47,24,54,243,71,43,84,151,2530.0,3972.0,3050.0,3958.0,3367.0
39,49,25,42,162,61,48,81,136,2530.0,3972.0,3049.0,3958.0,3367.0
40,46,27,32,129,60,51,79,129,2529.0,3972.0,3049.0,3958.0,3367.0
41,48,30,33,149,58,53,74,130,2529.0,3972.0,3049.0,3958.0,3367.0
42,43,31,36,152,62,51,60,132,E,r,r,o,r
43,51,36,44,170,82,56,66,129,2529.0,3972.0,3050.0,3958.0,3367.0
44,56,35,48,155,83,52,64,132,2529.0,3972.0,3050.0,3958.0,3367.0
45,58,32,76,151,78,50,64,174,2529.0,3972.0,3050.0,3958.0,3368.0
46,59,33,81,134,77,49,67,173,2530.0,3972.0,3051.0,3958.0,3370.0
47,68,41,101,122,75,54,78,177,2530.0,3972.0,3053.0,3959.0,3374.0
48,62,38,106,118,59,51,71,193,2531.0,3972.0,3058.0,3960.0,3377.0
49,69,42,141,204,78,53,78,218,2531.0,3972.0,3058.0,3960.0,3379.0
50,80,46,131,218,85,52,104,252,2532.0,3972.0,3062.0,3960.0,3383.0
51,93,44,133,219,85,59,124,325,2532.0,3972.0,3063.0,3960.0,3384.0
52,90,39,120,231,90,59,126,334,2533.0,3972.0,3066.0,3960.0,3386.0
53,91,38,113,222,89,58,126,338,2533.0,3973.0,3066.0,3961.0,3386.0
54,85,36,65,150,77,57,126,324,2533.0,3973.0,3066.0,3961.0,3386.0
55,72,32,59,144,73,56,108,275,2533.0,3972.0,3065.0,3960.0,3385.0
56,55,40,59,147,73,50,81,173,2532.0,3972.0,3064.0,3960.0,3384.0
57,47,38,56,132,66,48,64,147,2533.0,3972.0,3064.0,3960.0,3383.0
58,52,38,55,138,64,49,66,166,2533.0,3972.0,3064.0,3960.0,3383.0
59,48,36,53,140,54,45,52,162,2533.0,3972.0,3065.0,3961.0,3384.0
60,48,38,54,164,71,54,54,172,2533.0,3973.0,3065.0,3961.0,3384.0
61,50,31,48,166,78,53,58,201,2533.0,3973.0,3065.0,3961.0,3385.0
62,61,31,47,167,83,57,59,206,2533.0,3972.0,3066.0,3961.0,3385.0
63,57,31,48,160,88,58,107,196,2534.0,3972.0,3067.0,3961.0,3387.0
64,53,31,45,172,88,57,119,202,E,r,r,o,r
65,58,29,41,162,83,52,121,209,2534.0,3972.0,3070.0,3961.0,3388.0
66,56,32,40,160,76,51,123,208,2535.0,3972.0,3071.0,3962.0,3389.0
67,50,35,48,165,70,45,127,207,E,r,r,o,r
68,55,37,53,191,70,43,91,232,2535.0,3972.0,3072.0,3962.0,3391.0
69,58,38,58,179,77,53,80,238,2535.0,3972.0,3073.0,3962.0,3391.0
70,58,38,60,153,68,55,76,230,2535.0,3972.0,3073.0,3962.0,3392.0
71,57,34,58,163,73,61,76,255,2536.0,3972.0,3075.0,3962.0,3393.0
72,53,31,56,184,86,60,138,258,2536.0,3972.0,3076.0,3963.0,3394.0
73,47,29,53,174,89,62,136,210,2537.0,3972.0,3076.0,3963.0,3395.0
74,46,28,48,175,89,59,165,219,2537.0,3972.0,3077.0,3963.0,3395.0
75,43,30,49,196,89,59,167,232,2537.0,3972.0,3078.0,3963.0,3396.0
76,44,30,57,268,112,57,166,249,2537.0,3972.0,3078.0,3963.0,3396.0
77,47,30,59,265,112,64,129,264,2537.0,3972.0,3078.0,3963.0,3396.0
78,49,31,61,254,107,63,161,267,2538.0,3972.0,3079.0,3963.0,3396.0
79,48,30,63,254,103,65,138,261,2538.0,3972.0,3079.0,3963.0,3397.0
80,50,27,65,293,106,62,135,288,2538.0,3972.0,3079.0,3963.0,3397.0
81,46,25,56,263,78,62,131,240,2538.0,3972.0,3080.0,3963.0,3398.0
82,60,25,51,259,70,59,122,223,2538.0,3972.0,3080.0,3963.0,3398.0
83,60,24,48,264,72,56,81,231,2538.0,3972.0,3080.0,3964.0,3398.0
84,59,26,48,264,75,55,84,277,2539.0,3972.0,3080.0,3963.0,3398.0
85,55,28,45,208,70,54,105,238,2539.0,3972.0,3080.0,3964.0,3397.0
86,62,30,44,164,73,52,108,244,2538.0,3972.0,3079.0,3963.0,3396.0
87,57,32,47,194,76,50,107,244,2538.0,3972.0,3079.0,3963.0,3396.0
