,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Thumb,Index,Middle,Ring,Pinkie
0,178,118,72,21,16,19,27,113,2376.0,4009.0,3501.0,3910.0,2813.0
1,197,129,84,23,17,18,26,94,2356.0,4025.0,3003.0,3879.0,2843.0
2,180,106,72,24,20,19,23,79,E,r,r,o,r
3,188,102,68,24,20,19,25,88,2355.0,4025.0,3003.0,3879.0,2843.0
4,221,100,70,23,20,19,26,100,2356.0,4025.0,3003.0,3879.0,2843.0
5,227,108,71,24,19,20,25,104,2355.0,4025.0,3003.0,3879.0,2843.0
6,237,97,56,21,18,20,26,106,2356.0,4025.0,3003.0,3879.0,2843.0
7,240,106,54,19,16,18,25,105,2355.0,4025.0,3003.0,3879.0,2843.0
8,254,110,54,20,15,17,23,116,2356.0,4025.0,3003.0,3879.0,2843.0
9,240,127,55,20,14,17,22,112,2356.0,4025.0,3003.0,3880.0,2843.0
10,243,148,69,20,13,15,24,117,2356.0,4025.0,3003.0,3880.0,2843.0
11,229,145,69,19,13,16,22,126,2355.0,4025.0,3003.0,3880.0,2843.0
12,227,139,72,19,13,16,22,129,2356.0,4025.0,3003.0,3880.0,2843.0
13,206,136,76,19,13,17,21,114,2355.0,4025.0,3003.0,3880.0,2843.0
14,199,131,72,19,17,17,22,101,2356.0,4025.0,3003.0,3880.0,2843.0
15,219,104,61,19,19,18,24,120,2356.0,4025.0,3003.0,3880.0,2843.0
16,279,100,62,21,19,19,25,116,2356.0,4025.0,3003.0,3880.0,2843.0
17,282,93,61,20,21,20,26,113,2355.0,4025.0,3003.0,3880.0,2844.0
18,300,103,57,20,24,21,27,111,2355.0,4025.0,3003.0,3880.0,2844.0
19,312,98,59,20,22,23,28,116,E,r,r,o,r
20,293,99,65,20,22,24,24,90,2355.0,4025.0,3003.0,3880.0,2844.0
21,225,117,70,18,21,23,27,91,E,r,r,o,r
22,211,128,71,19,19,22,26,96,2355.0,4025.0,3003.0,3880.0,2843.0
23,190,141,81,18,17,22,27,110,2356.0,4025.0,3003.0,3880.0,2844.0
24,147,135,82,18,18,20,25,106,E,r,r,o,r
25,177,139,78,17,16,20,25,106,2356.0,4025.0,3003.0,3880.0,2844.0
26,181,130,74,18,17,19,25,117,2355.0,4025.0,3003.0,3880.0,2844.0
27,185,153,87,20,18,17,25,114,E,r,r,o,r
28,178,147,80,23,18,17,25,100,2356.0,4025.0,3003.0,3880.0,2844.0
29,180,165,80,23,17,16,24,117,2356.0,4025.0,3003.0,3880.0,2844.0
30,147,159,79,24,19,16,25,120,E,r,r,o,r
31,140,198,93,27,20,19,23,101,2355.0,4025.0,3003.0,3881.0,2843.0
32,153,189,84,27,19,19,23,111,2356.0,4025.0,3003.0,3882.0,2844.0
33,159,184,87,27,19,18,21,113,2355.0,4025.0,3002.0,3882.0,2843.0
34,152,174,93,29,20,18,23,95,2355.0,4025.0,3003.0,3882.0,2843.0
35,147,180,104,29,19,17,24,95,2355.0,4025.0,3003.0,3883.0,2843.0
36,174,142,110,27,20,17,24,98,E,r,r,o,r
37,187,126,108,25,20,16,25,87,2355.0,4025.0,3004.0,3884.0,2844.0
38,183,142,114,24,22,18,26,96,2356.0,4025.0,3006.0,3885.0,2844.0
39,186,168,119,26,33,37,34,100,2356.0,4025.0,3008.0,3885.0,2844.0
40,184,171,116,26,41,39,33,119,2356.0,4025.0,3011.0,3886.0,2844.0
41,163,187,115,28,47,42,36,123,2356.0,4025.0,3030.0,3886.0,2844.0
42,197,203,118,30,53,50,37,128,2357.0,4025.0,3044.0,3887.0,2844.0
43,207,200,119,33,55,64,42,139,2356.0,4025.0,3083.0,3887.0,2843.0
44,211,198,122,31,50,58,37,143,2357.0,4025.0,3083.0,3887.0,2843.0
45,212,192,118,31,45,58,37,126,2357.0,4025.0,3103.0,3886.0,2843.0
46,237,192,128,29,40,55,34,131,2357.0,4026.0,3141.0,3884.0,2842.0
47,191,191,131,33,75,71,36,127,2357.0,4026.0,3168.0,3882.0,2842.0
48,185,193,130,32,88,84,41,139,2357.0,4026.0,3191.0,3882.0,2841.0
49,178,194,153,34,89,85,41,132,2358.0,4026.0,3241.0,3880.0,2842.0
50,180,201,152,36,91,86,41,129,2358.0,4026.0,3241.0,3880.0,2843.0
51,151,184,133,36,101,92,44,118,2358.0,4026.0,3264.0,3877.0,2845.0
52,151,175,129,33,84,89,51,130,2358.0,4025.0,3280.0,3875.0,2849.0
53,147,166,129,31,68,67,45,122,E,r,r,o,r
54,178,148,86,26,70,65,44,136,2358.0,4025.0,3296.0,3875.0,2851.0
55,186,145,83,23,67,63,46,145,2359.0,4025.0,3303.0,3875.0,2852.0
56,195,143,82,23,53,56,46,148,2359.0,4025.0,3308.0,3875.0,2853.0
57,207,144,82,25,49,44,36,140,2359.0,4025.0,3324.0,3875.0,2854.0
58,224,150,77,27,57,72,46,155,2359.0,4025.0,3334.0,3875.0,2854.0
59,246,142,77,33,57,74,50,150,2359.0,4025.0,3344.0,3875.0,2853.0
60,253,151,91,36,61,76,52,148,2359.0,4025.0,3362.0,3876.0,2854.0
61,252,153,95,38,66,75,52,169,2359.0,4025.0,3370.0,3876.0,2854.0
62,252,143,100,37,61,76,57,170,2359.0,4024.0,3377.0,3875.0,2855.0
63,247,135,101,36,54,51,47,152,2359.0,4024.0,3383.0,3876.0,2857.0
64,218,157,103,31,57,50,46,145,2358.0,4024.0,3395.0,3875.0,2859.0
65,199,152,98,29,55,47,42,143,E,r,r,o,r
66,198,159,113,28,50,49,42,120,2358.0,4023.0,3406.0,3875.0,2861.0
67,193,186,119,27,55,44,38,129,2358.0,4023.0,3415.0,3875.0,2861.0
68,199,183,118,28,62,43,37,139,E,r,r,o,r
69,209,160,115,27,58,39,34,139,2358.0,4022.0,3425.0,3875.0,2860.0
70,212,149,113,25,59,41,34,137,2357.0,4022.0,3429.0,3876.0,2860.0
71,201,132,93,24,55,37,30,127,2357.0,4021.0,3432.0,3876.0,2860.0
72,213,89,73,24,52,31,30,115,2357.0,4020.0,3437.0,3876.0,2863.0
73,198,91,65,22,50,38,31,77,2356.0,4020.0,3440.0,3876.0,2864.0
74,178,86,61,23,51,42,33,123,2356.0,4020.0,3443.0,3876.0,2865.0
75,241,83,53,26,66,52,38,142,2357.0,4018.0,3446.0,3877.0,2865.0
76,249,87,51,29,69,57,40,147,2357.0,4017.0,3451.0,3878.0,2867.0
77,247,84,50,30,72,62,44,150,2357.0,4017.0,3454.0,3878.0,2866.0
78,245,104,67,34,75,68,44,153,2357.0,4015.0,3458.0,3879.0,2865.0
79,245,125,73,33,75,66,42,113,2357.0,4015.0,3461.0,3880.0,2864.0
80,190,132,91,33,61,58,39,116,2357.0,4014.0,3463.0,3881.0,2864.0
81,198,151,96,31,77,74,42,144,2357.0,4013.0,3466.0,3882.0,2862.0
82,175,157,99,32,76,73,36,142,2357.0,4012.0,3467.0,3882.0,2861.0
83,184,142,93,31,74,63,38,161,2357.0,4011.0,3469.0,3883.0,2861.0
84,195,145,115,32,78,65,42,177,2357.0,4011.0,3469.0,3883.0,2859.0
85,219,139,104,31,93,68,42,174,2358.0,4009.0,3468.0,3881.0,2857.0
86,212,137,111,34,91,58,37,173,2357.0,4009.0,3468.0,3879.0,2854.0
87,231,137,117,32,89,56,38,183,2358.0,4007.0,3468.0,3875.0,2852.0
88,236,154,123,35,87,56,34,164,2358.0,4006.0,3467.0,3871.0,2847.0
89,230,157,104,33,89,57,35,153,2358.0,4006.0,3467.0,3871.0,2845.0
90,222,183,120,36,166,66,35,138,2358.0,4004.0,3466.0,3867.0,2842.0
91,230,210,137,41,208,76,45,155,2358.0,4003.0,3464.0,3866.0,2841.0
92,232,211,144,42,218,84,47,144,2358.0,4003.0,3463.0,3864.0,2838.0
93,241,203,138,42,223,86,48,155,2358.0,4003.0,3463.0,3863.0,2837.0
94,238,191,141,43,223,85,45,154,2358.0,4002.0,3463.0,3862.0,2835.0
95,239,165,131,46,169,84,44,169,2358.0,4002.0,3463.0,3862.0,2833.0
96,229,121,107,42,114,73,37,132,2359.0,4002.0,3464.0,3862.0,2828.0
97,228,138,101,43,97,78,38,140,E,r,r,o,r
98,200,189,145,45,87,76,37,138,2359.0,4002.0,3465.0,3862.0,2822.0
99,197,190,143,44,89,85,39,135,2359.0,4002.0,3465.0,3862.0,2818.0
100,188,197,140,37,101,80,38,125,2360.0,4002.0,3467.0,3862.0,2814.0
101,210,194,139,37,106,87,41,125,2361.0,4002.0,3469.0,3863.0,2809.0
102,190,177,128,36,138,101,49,111,2362.0,4002.0,3469.0,3863.0,2806.0
