,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Thumb,Index,Middle,Ring,Pinkie
0,61,26,32,31,26,34,41,39,E,r,r,o,r
1,54,27,39,31,27,32,34,41,2409.0,4032.0,2941.0,4043.0,2726.0
2,52,28,41,32,28,24,28,42,2409.0,4032.0,2941.0,4043.0,2726.0
3,50,26,45,36,29,28,35,42,2409.0,4032.0,2941.0,4043.0,2726.0
4,49,40,45,32,24,27,36,45,2409.0,4032.0,2941.0,4043.0,2726.0
5,42,40,55,28,27,27,32,41,2409.0,4032.0,2941.0,4043.0,2726.0
6,46,42,52,32,27,30,38,47,2409.0,4032.0,2941.0,4043.0,2726.0
7,50,43,51,33,29,32,39,50,2409.0,4032.0,2941.0,4043.0,2726.0
8,55,45,50,34,38,33,35,50,2410.0,4032.0,2941.0,4043.0,2726.0
9,61,38,50,33,36,34,35,48,2409.0,4033.0,2941.0,4043.0,2726.0
10,62,42,46,37,35,37,44,50,2410.0,4032.0,2942.0,4043.0,2726.0
11,61,39,43,34,36,33,39,45,2409.0,4032.0,2941.0,4043.0,2726.0
12,66,38,43,33,35,31,39,44,2410.0,4032.0,2941.0,4043.0,2726.0
13,61,38,42,31,31,32,42,43,2409.0,4032.0,2942.0,4042.0,2726.0
14,51,33,46,36,35,38,46,39,2409.0,4032.0,2942.0,4043.0,2726.0
15,55,30,41,31,33,37,44,32,E,r,r,o,r
16,53,32,46,31,32,42,49,32,2410.0,4032.0,2942.0,4043.0,2726.0
17,47,34,47,38,34,43,50,28,2410.0,4032.0,2942.0,4043.0,2727.0
18,50,33,46,41,55,70,50,29,2410.0,4032.0,2942.0,4043.0,2726.0
19,55,39,43,39,55,67,50,30,2410.0,4032.0,2942.0,4042.0,2726.0
20,54,38,45,40,57,67,48,32,2409.0,4032.0,2942.0,4042.0,2726.0
21,55,48,45,42,58,95,56,33,2410.0,4032.0,2942.0,4042.0,2726.0
22,55,48,44,39,60,105,61,35,2409.0,4032.0,2942.0,4042.0,2726.0
23,72,49,46,37,56,92,59,37,2409.0,4032.0,2942.0,4042.0,2726.0
24,79,45,45,35,63,104,57,39,2409.0,4032.0,2942.0,4042.0,2726.0
25,86,48,44,37,65,106,58,40,2409.0,4032.0,2942.0,4042.0,2726.0
26,93,37,41,37,65,82,56,47,2408.0,4032.0,2943.0,4042.0,2726.0
27,95,35,41,34,62,69,50,48,2409.0,4032.0,2943.0,4042.0,2726.0
28,85,35,44,28,47,63,50,47,2408.0,4032.0,2943.0,4042.0,2726.0
29,95,32,42,28,48,75,52,48,2408.0,4032.0,2943.0,4042.0,2726.0
30,95,86,36,25,44,98,51,46,2408.0,4032.0,2943.0,4042.0,2726.0
31,88,91,33,20,43,101,39,38,2408.0,4032.0,2943.0,4042.0,2726.0
32,87,91,37,20,64,104,47,36,2409.0,4032.0,2944.0,4042.0,2726.0
33,85,97,57,29,66,106,49,37,2409.0,4032.0,2944.0,4042.0,2726.0
34,81,98,61,31,66,86,51,34,E,r,r,o,r
35,103,65,62,35,69,79,52,42,2408.0,4032.0,2944.0,4042.0,2726.0
36,103,71,62,37,69,76,54,44,2408.0,4032.0,2944.0,4042.0,2726.0
37,102,74,63,42,51,72,48,43,2408.0,4032.0,2944.0,4042.0,2726.0
38,107,74,42,39,46,73,49,44,2408.0,4032.0,2943.0,4042.0,2726.0
39,134,77,45,38,34,95,49,50,2407.0,4032.0,2943.0,4042.0,2726.0
40,122,79,53,36,32,91,51,45,2407.0,4032.0,2943.0,4042.0,2726.0
41,124,71,54,36,32,101,53,43,2407.0,4032.0,2944.0,4042.0,2726.0
42,134,71,52,31,32,104,54,47,2407.0,4032.0,2943.0,4042.0,2726.0
43,172,68,51,28,34,103,66,48,2407.0,4032.0,2943.0,4042.0,2726.0
44,173,72,45,29,33,82,72,44,2406.0,4032.0,2943.0,4042.0,2726.0
45,174,66,43,29,32,106,96,48,2406.0,4032.0,2942.0,4042.0,2725.0
46,173,63,42,29,29,95,96,50,2405.0,4032.0,2943.0,4043.0,2725.0
47,169,60,39,27,30,95,95,54,2403.0,4032.0,2944.0,4042.0,2725.0
48,149,62,40,29,29,94,86,54,2403.0,4032.0,2944.0,4042.0,2725.0
49,168,65,43,28,33,111,85,56,2402.0,4031.0,2945.0,4042.0,2726.0
50,183,64,37,27,30,77,54,57,2402.0,4031.0,2945.0,4043.0,2726.0
51,183,68,35,27,37,102,53,58,2401.0,4031.0,2946.0,4043.0,2727.0
52,179,68,36,25,37,104,75,53,2400.0,4030.0,2949.0,4043.0,2727.0
53,164,59,36,25,39,116,77,58,2400.0,4028.0,2951.0,4043.0,2727.0
54,152,58,36,30,39,113,78,62,2400.0,4028.0,2951.0,4043.0,2727.0
55,159,64,38,32,39,111,77,62,2400.0,4023.0,2952.0,4043.0,2728.0
56,168,62,43,33,33,88,77,62,2401.0,4021.0,2954.0,4043.0,2728.0
57,171,63,45,35,32,99,78,67,2401.0,4020.0,2955.0,4043.0,2728.0
58,187,72,45,36,32,95,75,64,2400.0,4020.0,2958.0,4043.0,2728.0
59,190,68,40,32,32,78,66,73,2401.0,4023.0,2959.0,4043.0,2728.0
60,172,73,42,31,32,81,76,69,2401.0,4029.0,2961.0,4043.0,2728.0
61,183,73,40,31,34,83,82,73,2402.0,4032.0,2965.0,4043.0,2728.0
62,210,81,39,30,34,85,79,67,2402.0,4037.0,2968.0,4043.0,2728.0
63,212,86,40,30,33,77,81,68,2403.0,4047.0,2971.0,4043.0,2729.0
64,192,84,39,32,33,77,81,51,2404.0,4054.0,2973.0,4043.0,2729.0
65,195,81,39,40,41,79,73,54,2404.0,4059.0,2976.0,4043.0,2728.0
66,186,86,41,40,42,94,67,49,2404.0,4065.0,2978.0,4043.0,2728.0
67,160,82,42,40,45,110,60,68,2405.0,4072.0,2981.0,4043.0,2728.0
68,152,88,42,43,44,118,60,65,2407.0,4078.0,2982.0,4043.0,2728.0
69,144,92,43,43,44,132,74,66,E,r,r,o,r
70,144,91,43,36,41,138,81,64,2408.0,4082.0,2987.0,4043.0,2729.0
71,153,90,41,37,43,141,86,101,2409.0,4083.0,2988.0,4043.0,2728.0
72,179,92,45,40,41,122,86,167,2409.0,4084.0,2989.0,4043.0,2727.0
73,226,88,47,41,45,144,90,190,2411.0,4086.0,2991.0,4043.0,2727.0
74,240,90,53,45,47,130,81,206,2412.0,4088.0,2993.0,4043.0,2727.0
75,254,97,51,46,43,125,80,229,2413.0,4090.0,2995.0,4043.0,2726.0
76,268,113,62,51,42,121,78,224,E,r,r,o,r
77,292,124,62,52,43,118,93,222,2414.0,4091.0,2999.0,4043.0,2726.0
78,267,121,60,53,44,100,88,226,2415.0,4092.0,3002.0,4044.0,2724.0
79,271,124,57,51,46,111,95,235,E,r,r,o,r
80,324,135,60,50,48,137,103,235,2417.0,4093.0,3005.0,4044.0,2723.0
81,320,122,46,46,54,142,121,257,2419.0,4093.0,3008.0,4044.0,2723.0
82,283,111,43,41,52,143,111,254,2419.0,4093.0,3010.0,4044.0,2723.0
83,294,108,43,41,50,139,116,270,2420.0,4094.0,3012.0,4044.0,2723.0
84,303,105,39,35,45,152,114,267,E,r,r,o,r
85,241,89,40,40,50,141,118,273,2422.0,4094.0,3014.0,4044.0,2724.0
86,262,98,46,43,46,136,130,331,2422.0,4094.0,3015.0,4044.0,2723.0
87,296,110,55,48,47,140,130,317,2423.0,4094.0,3016.0,4044.0,2723.0
88,276,115,56,47,47,134,128,297,E,r,r,o,r
89,255,109,58,58,53,115,135,292,2423.0,4094.0,3017.0,4044.0,2722.0
90,254,118,68,71,62,113,127,280,2424.0,4094.0,3019.0,4044.0,2723.0
91,229,110,66,69,59,107,91,188,2424.0,4094.0,3019.0,4044.0,2722.0
92,212,124,60,70,60,116,87,195,2424.0,4094.0,3020.0,4044.0,2722.0
93,215,133,64,73,65,120,93,199,2424.0,4094.0,3021.0,4044.0,2722.0
94,216,141,70,70,67,121,109,208,2424.0,4094.0,3021.0,4045.0,2721.0
95,319,142,60,56,63,123,113,199,2425.0,4094.0,3022.0,4044.0,2721.0
96,335,143,62,60,66,133,124,200,2425.0,4094.0,3023.0,4044.0,2721.0
97,397,138,66,58,69,138,125,253,2425.0,4094.0,3023.0,4044.0,2720.0
98,401,131,64,54,64,153,133,283,2425.0,4094.0,3024.0,4044.0,2721.0
99,438,142,65,53,56,176,123,284,2425.0,4094.0,3024.0,4044.0,2721.0
100,378,149,66,52,50,178,115,303,2424.0,4094.0,3024.0,4044.0,2720.0
101,399,166,65,48,50,174,107,303,2425.0,4094.0,3025.0,4044.0,2720.0
102,357,160,61,50,52,176,127,282,2425.0,4094.0,3025.0,4044.0,2720.0
103,398,165,62,52,54,169,128,251,2425.0,4094.0,3025.0,4045.0,2719.0
104,364,162,59,51,66,171,137,241,2424.0,4094.0,3025.0,4045.0,2719.0
105,401,151,57,51,65,157,139,221,2423.0,4094.0,3026.0,4045.0,2719.0
106,372,134,56,51,64,163,141,239,E,r,r,o,r
107,352,132,59,48,65,172,132,224,2423.0,4094.0,3026.0,4045.0,2719.0
108,321,151,60,45,62,166,121,230,2424.0,4094.0,3026.0,4045.0,2719.0
109,348,154,59,48,53,162,109,252,2423.0,4094.0,3026.0,4045.0,2719.0
110,311,159,59,48,68,167,107,257,E,r,r,o,r
111,317,164,61,50,77,158,158,238,E,r,r,o,r
112,324,172,64,53,74,135,152,256,E,r,r,o,r
113,325,147,58,54,80,149,161,244,E,r,r,o,r
114,292,134,56,51,78,122,157,224,E,r,r,o,r
115,318,130,52,50,76,127,169,243,2423.0,4094.0,3026.0,4044.0,2719.0
116,315,122,51,48,78,127,119,253,2409.0,4094.0,3026.0,4045.0,2717.0
117,323,115,40,41,82,141,115,222,2408.0,4094.0,3026.0,4045.0,2717.0
118,326,121,41,41,83,147,95,241,2408.0,4094.0,3026.0,4045.0,2718.0
119,371,127,43,49,91,150,107,250,2408.0,4094.0,3026.0,4045.0,2718.0
120,348,117,49,57,101,150,102,236,2408.0,4094.0,3026.0,4045.0,2718.0
121,359,119,54,59,92,157,121,279,2408.0,4094.0,3026.0,4045.0,2717.0
122,375,118,55,59,93,153,121,274,E,r,r,o,r
123,392,138,67,65,88,133,125,265,2408.0,4094.0,3026.0,4045.0,2717.0
124,357,138,64,61,87,135,124,261,2408.0,4094.0,3026.0,4045.0,2717.0
125,352,136,61,56,70,133,118,243,E,r,r,o,r
126,355,141,56,55,70,149,102,254,2408.0,4094.0,3026.0,4045.0,2718.0
127,414,179,63,61,72,161,121,295,E,r,r,o,r
128,392,167,57,57,73,177,124,313,2408.0,4094.0,3026.0,4045.0,2718.0
129,392,169,59,53,72,181,123,341,E,r,r,o,r
130,386,183,66,54,73,184,126,357,2408.0,4094.0,3025.0,4045.0,2718.0
131,395,186,66,53,79,165,136,320,2408.0,4094.0,3025.0,4045.0,2718.0
132,306,160,65,51,70,153,132,301,E,r,r,o,r
133,341,179,65,49,82,140,147,276,2408.0,4094.0,3025.0,4045.0,2719.0
134,333,181,72,50,77,150,138,235,E,r,r,o,r
135,330,167,64,48,97,192,144,210,2408.0,4094.0,3025.0,4045.0,2719.0
136,364,164,67,48,107,208,147,236,E,r,r,o,r
137,379,160,65,43,108,207,152,272,2408.0,4094.0,3025.0,4045.0,2718.0
138,336,133,60,50,101,227,139,279,E,r,r,o,r
139,345,123,49,50,106,215,144,284,2408.0,4094.0,3025.0,4045.0,2718.0
140,355,141,52,50,85,175,146,337,E,r,r,o,r
141,279,155,53,48,66,173,138,332,2408.0,4094.0,3026.0,4045.0,2718.0
142,260,150,51,50,64,182,125,370,E,r,r,o,r
143,268,167,55,44,63,161,124,444,2408.0,4094.0,3026.0,4045.0,2718.0
144,258,172,59,51,60,165,122,444,2408.0,4094.0,3025.0,4045.0,2718.0
145,246,181,62,56,68,161,107,430,E,r,r,o,r
146,333,209,63,64,70,151,134,431,2408.0,4094.0,3026.0,4045.0,2719.0
147,353,213,62,65,71,148,131,379,E,r,r,o,r
148,350,200,58,63,71,143,131,284,2409.0,4094.0,3026.0,4045.0,2719.0
149,357,205,67,63,75,145,132,286,E,r,r,o,r
