,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Thumb,Index,Middle,Ring,Pinkie
0,95,40,21,20,15,18,19,66,2427.0,4094.0,2960.0,3922.0,2817.0
1,91,38,22,24,18,16,19,39,2405.0,4065.0,2903.0,3906.0,2815.0
2,107,43,22,24,17,16,18,43,2405.0,4065.0,2903.0,3906.0,2815.0
3,107,42,22,26,19,16,18,44,2405.0,4064.0,2903.0,3906.0,2815.0
4,103,41,23,26,20,16,17,41,2405.0,4064.0,2903.0,3906.0,2815.0
5,105,42,21,25,21,15,18,38,2405.0,4064.0,2903.0,3906.0,2815.0
6,106,43,19,22,20,18,19,39,2406.0,4063.0,2903.0,3906.0,2815.0
7,82,38,18,22,20,18,19,34,2405.0,4063.0,2903.0,3906.0,2815.0
8,84,42,19,19,21,19,19,32,2405.0,4063.0,2903.0,3906.0,2815.0
9,94,46,19,21,21,19,20,36,2405.0,4063.0,2903.0,3906.0,2815.0
10,80,43,19,22,22,18,18,38,2405.0,4063.0,2903.0,3906.0,2815.0
11,78,43,20,22,20,16,18,37,2405.0,4063.0,2903.0,3906.0,2815.0
12,82,43,24,20,21,16,19,41,2405.0,4063.0,2903.0,3906.0,2815.0
13,85,43,24,20,20,16,19,42,2405.0,4063.0,2903.0,3906.0,2815.0
14,76,39,26,20,19,14,18,38,2405.0,4063.0,2903.0,3906.0,2816.0
15,75,40,26,19,18,14,19,34,2406.0,4063.0,2904.0,3906.0,2816.0
16,78,43,26,18,19,13,21,35,E,r,r,o,r
17,73,39,24,19,18,13,21,31,2406.0,4063.0,2904.0,3906.0,2816.0
18,67,38,24,20,17,13,21,31,2406.0,4063.0,2904.0,3906.0,2816.0
19,62,37,21,19,16,14,20,36,2406.0,4063.0,2904.0,3906.0,2816.0
20,75,42,21,19,17,15,21,35,2407.0,4063.0,2904.0,3906.0,2816.0
21,77,40,22,20,17,14,19,37,2407.0,4063.0,2904.0,3906.0,2817.0
22,73,40,22,20,15,13,19,36,2407.0,4063.0,2904.0,3906.0,2817.0
23,83,39,23,19,14,14,20,42,2407.0,4063.0,2904.0,3906.0,2817.0
24,86,40,23,18,16,15,23,40,2407.0,4063.0,2904.0,3906.0,2817.0
25,87,39,23,17,14,15,21,42,2407.0,4063.0,2904.0,3906.0,2817.0
26,82,38,22,15,15,17,20,41,2407.0,4063.0,2904.0,3906.0,2817.0
27,84,40,23,15,16,17,19,40,2408.0,4063.0,2904.0,3906.0,2818.0
28,84,45,23,17,17,18,24,36,2407.0,4063.0,2904.0,3906.0,2818.0
29,82,45,22,19,17,16,22,36,2407.0,4063.0,2904.0,3906.0,2818.0
30,75,44,23,21,19,18,23,37,2407.0,4063.0,2904.0,3907.0,2818.0
31,77,46,23,20,17,17,23,40,2407.0,4063.0,2904.0,3906.0,2818.0
32,84,47,24,23,19,16,23,44,2407.0,4063.0,2904.0,3907.0,2818.0
33,74,40,24,23,21,16,17,42,2406.0,4063.0,2904.0,3907.0,2818.0
34,81,39,24,23,21,16,18,46,2404.0,4063.0,2903.0,3908.0,2818.0
35,86,39,26,21,20,13,20,47,2403.0,4062.0,2903.0,3908.0,2817.0
36,92,35,27,22,23,16,19,45,2403.0,4061.0,2903.0,3908.0,2816.0
37,84,33,25,20,21,16,19,41,2403.0,4061.0,2903.0,3909.0,2815.0
38,93,36,23,17,17,16,20,42,2403.0,4061.0,2903.0,3909.0,2814.0
39,107,42,25,18,17,15,19,44,2402.0,4061.0,2904.0,3909.0,2814.0
40,112,43,23,19,17,17,24,44,2402.0,4061.0,2904.0,3909.0,2814.0
41,107,42,23,20,15,15,26,45,2403.0,4060.0,2905.0,3909.0,2814.0
42,108,44,26,24,19,23,26,49,E,r,r,o,r
43,117,48,27,25,73,37,27,54,2404.0,4060.0,2906.0,3910.0,2814.0
44,107,44,24,25,81,55,40,48,2405.0,4060.0,2906.0,3910.0,2813.0
45,122,64,25,26,82,66,144,57,2405.0,4060.0,2906.0,3910.0,2813.0
46,126,69,25,26,83,68,154,62,2405.0,4060.0,2907.0,3911.0,2813.0
47,142,74,22,24,83,66,157,65,2407.0,4060.0,2907.0,3911.0,2813.0
48,145,71,22,24,47,60,162,61,2407.0,4060.0,2908.0,3912.0,2813.0
49,162,86,29,24,32,44,161,75,2408.0,4060.0,2908.0,3912.0,2812.0
50,175,99,28,23,29,26,88,79,2408.0,4060.0,2910.0,3913.0,2812.0
51,189,104,29,22,26,23,73,81,E,r,r,o,r
52,187,104,28,21,25,20,66,79,2409.0,4060.0,2912.0,3913.0,2812.0
53,182,105,28,21,21,21,55,79,2409.0,4060.0,2912.0,3914.0,2812.0
54,208,110,28,21,22,53,153,82,2410.0,4060.0,2913.0,3914.0,2812.0
55,219,98,28,19,21,54,159,76,E,r,r,o,r
56,205,90,29,25,22,55,161,70,2409.0,4060.0,2913.0,3915.0,2813.0
57,202,88,29,25,22,56,164,68,2409.0,4059.0,2913.0,3915.0,2813.0
58,198,87,29,24,20,56,165,70,E,r,r,o,r
59,167,76,24,24,19,30,82,52,2410.0,4060.0,2913.0,3915.0,2812.0
60,149,65,23,25,19,25,60,47,2410.0,4059.0,2913.0,3915.0,2813.0
61,162,69,22,18,17,23,67,49,E,r,r,o,r
62,164,72,21,20,17,24,60,49,2410.0,4059.0,2914.0,3915.0,2813.0
63,218,90,23,22,19,24,55,52,2410.0,4059.0,2914.0,3915.0,2813.0
64,248,118,27,22,20,39,118,59,2410.0,4059.0,2915.0,3916.0,2813.0
65,264,126,30,25,19,44,126,57,2411.0,4059.0,2915.0,3916.0,2813.0
66,264,134,31,26,21,64,173,63,2410.0,4059.0,2915.0,3916.0,2813.0
67,262,156,38,29,33,72,187,67,2410.0,4059.0,2915.0,3916.0,2813.0
68,265,178,41,35,34,84,213,68,2410.0,4059.0,2913.0,3915.0,2813.0
69,280,187,50,42,41,86,237,81,2411.0,4059.0,2909.0,3912.0,2810.0
70,319,216,53,43,42,86,247,84,E,r,r,o,r
71,329,237,57,46,44,74,219,84,2411.0,4058.0,2904.0,3908.0,2809.0
72,369,302,61,45,37,70,224,88,2412.0,4058.0,2900.0,3905.0,2808.0
73,383,319,64,46,39,63,239,92,2412.0,4058.0,2897.0,3902.0,2808.0
74,407,336,63,43,33,54,199,97,2415.0,4058.0,2897.0,3902.0,2808.0
75,371,342,61,40,33,58,205,100,2419.0,4057.0,2894.0,3900.0,2808.0
76,385,332,59,40,38,89,260,100,2419.0,4057.0,2893.0,3900.0,2808.0
77,369,296,60,47,43,91,263,104,2427.0,4053.0,2892.0,3901.0,2807.0
78,418,346,66,46,42,90,255,119,2430.0,4053.0,2892.0,3901.0,2807.0
79,375,326,61,44,42,95,272,113,2433.0,4051.0,2892.0,3901.0,2807.0
80,370,301,59,47,43,93,277,110,2439.0,4049.0,2892.0,3901.0,2808.0
81,385,315,61,44,40,64,230,110,2441.0,4049.0,2892.0,3901.0,2808.0
82,376,292,56,41,36,66,267,118,2444.0,4051.0,2893.0,3901.0,2808.0
