,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Thumb,Index,Middle,Ring,Pinkie
0,362,124,29,19,20,18,30,116,2486.0,4094.0,3147.0,3902.0,2804.0
1,400,145,27,19,19,17,25,102,2451.0,4011.0,3006.0,3897.0,2739.0
2,440,137,23,18,18,18,24,106,E,r,r,o,r
3,491,138,23,17,17,18,24,107,2451.0,4011.0,3007.0,3897.0,2739.0
4,462,136,21,13,17,20,24,90,2451.0,4011.0,3007.0,3897.0,2739.0
5,491,156,24,16,17,19,29,90,2451.0,4011.0,3007.0,3897.0,2739.0
6,464,139,26,15,17,19,29,88,2451.0,4011.0,3007.0,3897.0,2739.0
7,413,141,29,17,17,20,31,85,2451.0,4011.0,3007.0,3897.0,2740.0
8,394,151,30,19,18,22,30,74,2451.0,4011.0,3007.0,3897.0,2740.0
9,375,153,31,21,17,22,32,78,2451.0,4011.0,3007.0,3897.0,2740.0
10,396,175,29,20,15,21,30,69,2451.0,4011.0,3007.0,3897.0,2740.0
11,387,175,30,21,14,22,33,80,2452.0,4011.0,3007.0,3897.0,2740.0
12,400,168,28,21,13,22,34,80,2452.0,4011.0,3007.0,3897.0,2740.0
13,360,152,27,20,12,20,34,81,2451.0,4011.0,3007.0,3897.0,2740.0
14,384,167,26,19,15,20,35,81,2451.0,4011.0,3008.0,3897.0,2740.0
15,312,123,24,19,16,20,33,82,2451.0,4011.0,3007.0,3897.0,2740.0
16,386,137,23,22,17,21,34,68,2452.0,4011.0,3007.0,3897.0,2740.0
17,398,143,24,22,17,22,34,69,2452.0,4011.0,3007.0,3897.0,2740.0
18,404,150,27,22,17,24,39,84,2451.0,4011.0,3007.0,3897.0,2740.0
19,376,138,31,22,16,23,36,80,2451.0,4011.0,3007.0,3897.0,2740.0
20,372,143,31,20,18,24,39,86,2451.0,4011.0,3007.0,3897.0,2740.0
21,319,145,33,19,18,22,38,106,2451.0,4011.0,3007.0,3897.0,2740.0
22,296,152,35,21,18,19,36,110,2451.0,4011.0,3007.0,3897.0,2740.0
23,333,165,32,20,20,18,32,114,2451.0,4011.0,3007.0,3897.0,2740.0
24,345,157,32,22,20,20,30,119,2452.0,4011.0,3007.0,3897.0,2740.0
25,353,150,32,23,17,22,27,114,2451.0,4011.0,3007.0,3898.0,2740.0
26,343,171,31,24,17,21,23,96,2452.0,4011.0,3008.0,3898.0,2740.0
27,360,166,28,21,17,23,26,98,2451.0,4011.0,3008.0,3898.0,2740.0
28,299,146,27,22,17,23,28,93,2452.0,4011.0,3008.0,3898.0,2741.0
29,297,152,24,20,17,23,32,87,2452.0,4011.0,3007.0,3898.0,2741.0
30,318,168,27,21,18,20,33,90,2451.0,4011.0,3007.0,3898.0,2741.0
31,330,134,26,19,20,23,34,99,2452.0,4011.0,3008.0,3898.0,2741.0
32,315,147,28,21,21,22,32,93,2452.0,4011.0,3008.0,3898.0,2741.0
33,313,145,28,21,22,21,34,96,2452.0,4011.0,3008.0,3898.0,2741.0
34,344,149,32,22,22,23,36,111,2452.0,4011.0,3008.0,3898.0,2741.0
35,396,128,31,23,24,23,35,134,2453.0,4011.0,3008.0,3898.0,2741.0
36,388,129,37,25,29,25,40,138,2453.0,4011.0,3010.0,3898.0,2742.0
37,374,107,37,26,31,27,50,164,2452.0,4011.0,3011.0,3898.0,2743.0
38,391,104,39,27,31,27,54,175,2453.0,4011.0,3012.0,3899.0,2744.0
39,365,80,37,25,32,26,53,178,2453.0,4010.0,3015.0,3899.0,2745.0
40,262,80,35,24,29,27,57,173,2453.0,4010.0,3016.0,3899.0,2747.0
41,237,65,28,21,27,24,54,171,2454.0,4010.0,3018.0,3900.0,2748.0
42,224,54,25,22,28,24,50,151,2454.0,4009.0,3019.0,3900.0,2749.0
43,194,91,34,21,26,26,52,141,2454.0,4010.0,3020.0,3901.0,2751.0
44,199,118,34,21,27,27,51,131,2453.0,4013.0,3021.0,3901.0,2752.0
45,265,126,42,21,29,30,53,126,2453.0,4015.0,3022.0,3901.0,2752.0
46,311,142,47,23,27,30,55,141,2453.0,4025.0,3023.0,3903.0,2754.0
47,313,144,47,21,23,28,54,136,2452.0,4029.0,3024.0,3903.0,2754.0
48,304,145,44,21,26,27,48,124,2452.0,4034.0,3025.0,3905.0,2755.0
49,281,141,45,25,28,29,54,173,2452.0,4043.0,3025.0,3906.0,2756.0
