,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Thumb,Index,Middle,Ring,Pinkie
0,144,54,44,39,77,208,158,146,E,r,r,o,r
1,136,51,45,40,81,209,157,146,2599.0,3996.0,2870.0,3900.0,2704.0
2,135,49,45,40,82,203,168,150,E,r,r,o,r
3,164,51,44,41,91,223,194,168,2599.0,3996.0,2870.0,3900.0,2704.0
4,139,39,42,45,102,231,199,175,2599.0,3996.0,2870.0,3900.0,2704.0
5,132,43,43,49,100,215,201,175,2599.0,3996.0,2871.0,3900.0,2703.0
6,135,44,43,52,96,201,212,186,2598.0,3996.0,2870.0,3900.0,2703.0
7,158,53,50,56,112,291,206,192,2598.0,3995.0,2870.0,3900.0,2703.0
8,138,54,51,54,105,285,183,180,2599.0,3995.0,2870.0,3900.0,2703.0
9,148,60,51,53,92,264,169,154,2599.0,3996.0,2870.0,3900.0,2704.0
10,145,57,47,48,91,259,143,156,2599.0,3996.0,2871.0,3900.0,2703.0
11,160,60,49,48,96,273,156,154,2598.0,3995.0,2871.0,3901.0,2703.0
12,149,56,42,43,74,207,148,144,2598.0,3995.0,2871.0,3901.0,2703.0
13,151,55,41,42,69,195,147,143,2598.0,3995.0,2872.0,3901.0,2704.0
14,142,46,37,42,71,221,147,141,2599.0,3995.0,2872.0,3901.0,2704.0
15,176,56,38,40,72,243,152,124,2599.0,3995.0,2872.0,3901.0,2704.0
16,164,55,34,36,66,224,154,161,2599.0,3995.0,2872.0,3901.0,2704.0
17,155,52,36,39,67,216,178,200,2598.0,3995.0,2872.0,3901.0,2704.0
18,148,51,43,44,74,237,178,200,2598.0,3995.0,2872.0,3901.0,2704.0
19,156,54,43,45,72,237,190,204,2599.0,3995.0,2872.0,3902.0,2705.0
20,118,44,44,49,86,231,223,226,2599.0,3995.0,2872.0,3902.0,2705.0
21,126,45,43,50,89,253,211,201,2599.0,3995.0,2872.0,3901.0,2705.0
22,134,49,43,49,87,241,191,199,2599.0,3995.0,2872.0,3901.0,2705.0
23,137,49,34,45,83,242,214,211,2599.0,3995.0,2872.0,3901.0,2705.0
24,126,48,35,42,81,226,215,217,2599.0,3995.0,2872.0,3901.0,2704.0
25,146,55,32,37,63,214,195,202,2599.0,3995.0,2872.0,3902.0,2704.0
26,158,55,33,36,59,224,189,199,2598.0,3995.0,2872.0,3902.0,2704.0
27,162,55,36,36,60,228,194,193,2599.0,3995.0,2872.0,3902.0,2705.0
28,146,52,37,36,61,213,183,179,2598.0,3995.0,2872.0,3902.0,2705.0
29,150,52,37,36,57,211,180,163,2599.0,3995.0,2872.0,3901.0,2705.0
30,152,48,43,40,81,292,157,155,2599.0,3995.0,2871.0,3901.0,2703.0
31,156,85,67,38,79,277,151,149,2598.0,3995.0,2873.0,3902.0,2704.0
32,147,92,73,40,78,270,143,114,2598.0,3994.0,2874.0,3902.0,2705.0
33,148,94,75,44,76,256,138,110,2598.0,3994.0,2876.0,3902.0,2704.0
34,144,97,76,44,80,248,128,108,2598.0,3994.0,2881.0,3903.0,2705.0
35,126,97,72,39,53,133,143,155,2598.0,3995.0,2884.0,3903.0,2705.0
36,83,67,51,40,54,97,210,172,2598.0,3994.0,2886.0,3905.0,2705.0
37,76,52,40,37,52,81,244,179,2598.0,3994.0,2888.0,3906.0,2707.0
38,82,50,36,33,46,68,240,185,2598.0,3993.0,2888.0,3906.0,2708.0
39,118,47,34,32,39,66,235,192,2598.0,3993.0,2890.0,3907.0,2710.0
40,168,57,38,38,53,81,229,163,2599.0,3994.0,2892.0,3907.0,2711.0
41,178,55,39,42,56,90,168,138,2599.0,3994.0,2894.0,3905.0,2709.0
42,180,60,46,44,60,95,168,169,2599.0,3994.0,2896.0,3904.0,2710.0
43,194,65,48,45,62,95,173,195,2599.0,3994.0,2897.0,3904.0,2711.0
44,177,64,47,46,64,98,201,195,2600.0,3994.0,2903.0,3903.0,2715.0
45,127,53,45,44,56,88,199,186,2600.0,3993.0,2903.0,3903.0,2717.0
46,114,52,43,43,56,85,204,192,2600.0,3994.0,2906.0,3902.0,2718.0
