,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Thumb,Index,Middle,Ring,Pinkie
0,26,64,30,33,79,37,60,74,2530.0,3951.0,2812.0,3848.0,2789.0
1,29,65,30,34,78,41,59,74,2478.0,3951.0,2877.0,3926.0,2715.0
2,29,78,75,33,77,41,57,77,2478.0,3951.0,2878.0,3927.0,2716.0
3,26,77,76,32,71,37,56,66,2478.0,3951.0,2879.0,3928.0,2717.0
4,25,78,82,30,73,40,45,66,2478.0,3951.0,2881.0,3928.0,2717.0
5,25,78,86,31,69,39,47,66,2478.0,3951.0,2881.0,3930.0,2718.0
6,23,86,89,34,68,39,45,69,2478.0,3952.0,2881.0,3931.0,2719.0
7,29,88,86,36,70,47,48,67,2478.0,3952.0,2883.0,3932.0,2720.0
8,30,100,89,37,68,46,50,71,E,r,r,o,r
9,32,108,96,39,73,43,50,59,2478.0,3952.0,2886.0,3934.0,2720.0
10,33,112,96,41,74,47,54,69,2478.0,3952.0,2887.0,3934.0,2720.0
11,34,110,96,40,81,53,56,66,2478.0,3952.0,2890.0,3935.0,2721.0
12,35,111,90,39,79,47,59,73,2478.0,3952.0,2893.0,3935.0,2721.0
13,35,103,89,39,85,51,60,67,E,r,r,o,r
14,31,100,84,37,78,52,58,65,2478.0,3952.0,2894.0,3936.0,2721.0
15,32,101,84,37,76,46,51,53,2478.0,3952.0,2894.0,3936.0,2721.0
16,30,98,88,36,69,37,46,54,2478.0,3952.0,2895.0,3936.0,2721.0
17,23,86,89,38,87,42,37,45,2478.0,3953.0,2896.0,3936.0,2721.0
18,25,101,90,39,84,41,32,49,2478.0,3952.0,2896.0,3936.0,2721.0
19,29,110,90,37,83,41,38,58,2477.0,3953.0,2898.0,3936.0,2722.0
20,29,111,92,34,87,43,48,76,2478.0,3953.0,2900.0,3936.0,2722.0
21,32,110,87,32,86,43,51,76,2477.0,3953.0,2902.0,3936.0,2722.0
22,38,114,91,29,73,39,61,77,2477.0,3953.0,2903.0,3936.0,2721.0
23,46,117,88,34,76,41,65,78,2477.0,3955.0,2906.0,3937.0,2723.0
24,50,111,87,30,73,41,65,79,2476.0,3960.0,2910.0,3938.0,2723.0
25,51,107,84,31,74,39,62,69,2476.0,3967.0,2916.0,3940.0,2725.0
26,49,124,136,34,81,40,68,70,2475.0,3983.0,2931.0,3951.0,2730.0
27,53,128,125,35,83,44,68,75,2474.0,3989.0,2938.0,3962.0,2734.0
28,45,110,127,30,77,41,66,74,2473.0,3994.0,2941.0,3962.0,2737.0
29,40,97,124,33,76,38,65,72,2472.0,3999.0,2941.0,3969.0,2741.0
30,40,92,125,35,69,40,64,64,2471.0,4001.0,2942.0,3970.0,2741.0
31,42,68,69,32,58,38,59,65,2470.0,4002.0,2943.0,3971.0,2742.0
32,34,46,59,33,43,35,56,78,2468.0,4006.0,2944.0,3973.0,2745.0
33,39,55,54,35,43,41,58,83,2468.0,4011.0,2959.0,3977.0,2748.0
34,42,55,54,34,51,44,57,80,2466.0,4031.0,3006.0,3986.0,2761.0
35,47,54,51,35,73,45,55,100,E,r,r,o,r
36,67,70,47,34,81,45,52,101,2464.0,4047.0,3061.0,3997.0,2775.0
37,72,115,78,43,88,46,53,90,2462.0,4055.0,3108.0,4007.0,2794.0
38,89,132,78,50,97,45,53,101,E,r,r,o,r
39,90,131,79,50,96,46,53,106,2461.0,4066.0,3182.0,4017.0,2820.0
40,90,133,82,56,91,48,54,92,2459.0,4068.0,3204.0,4020.0,2831.0
