,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Thumb,Index,Middle,Ring,Pinkie
0,60,51,24,22,20,20,25,51,2465.0,4028.0,3541.0,3949.0,2720.0
1,68,55,24,21,19,19,28,54,2432.0,4021.0,3066.0,3972.0,2707.0
2,65,53,25,21,19,19,27,51,E,r,r,o,r
3,63,49,28,19,17,15,28,55,2432.0,4021.0,3066.0,3972.0,2707.0
4,63,53,30,17,16,15,26,52,2433.0,4021.0,3067.0,3972.0,2707.0
5,67,50,28,17,19,15,28,52,E,r,r,o,r
6,70,49,28,18,19,17,27,53,2433.0,4021.0,3068.0,3972.0,2707.0
7,77,52,25,19,20,18,30,54,2433.0,4021.0,3069.0,3973.0,2707.0
8,75,52,23,19,21,21,31,55,2433.0,4021.0,3070.0,3973.0,2707.0
9,80,55,25,20,21,20,32,56,E,r,r,o,r
10,79,54,26,18,19,20,33,58,2433.0,4021.0,3070.0,3973.0,2707.0
11,70,51,26,18,18,19,32,54,E,r,r,o,r
12,76,51,29,17,17,19,33,64,2433.0,4021.0,3071.0,3973.0,2707.0
13,80,53,28,19,18,18,32,63,E,r,r,o,r
14,74,50,25,18,20,17,32,65,2433.0,4021.0,3070.0,3972.0,2707.0
15,76,52,29,19,20,19,32,68,2434.0,4021.0,3069.0,3972.0,2708.0
16,81,53,30,19,19,20,32,70,2433.0,4021.0,3068.0,3973.0,2708.0
17,73,51,28,19,19,18,29,60,2434.0,4020.0,3067.0,3973.0,2708.0
18,69,48,29,19,18,17,27,57,2434.0,4020.0,3066.0,3973.0,2708.0
19,72,45,28,20,18,18,29,64,2433.0,4019.0,3064.0,3974.0,2709.0
20,67,42,24,19,19,17,27,60,2433.0,4019.0,3062.0,3974.0,2709.0
21,65,39,22,18,20,17,27,56,2433.0,4019.0,3062.0,3975.0,2709.0
22,68,46,23,21,20,17,26,62,2433.0,4018.0,3062.0,3976.0,2710.0
23,77,58,23,20,19,19,32,69,2433.0,4018.0,3061.0,3976.0,2710.0
24,70,58,25,20,19,20,31,59,2432.0,4018.0,3060.0,3976.0,2710.0
25,69,58,25,21,17,20,32,63,2432.0,4017.0,3060.0,3976.0,2710.0
26,65,63,25,23,18,20,34,64,2432.0,4017.0,3059.0,3976.0,2710.0
27,62,66,25,21,18,20,33,58,2432.0,4018.0,3060.0,3976.0,2710.0
28,54,61,24,20,18,20,32,57,2432.0,4018.0,3060.0,3976.0,2709.0
29,60,70,22,19,19,19,35,62,2433.0,4018.0,3060.0,3976.0,2709.0
30,66,74,23,19,21,20,35,62,2432.0,4018.0,3059.0,3976.0,2709.0
31,71,74,25,23,21,19,34,64,2433.0,4018.0,3059.0,3976.0,2708.0
32,72,68,24,33,25,20,35,66,2433.0,4018.0,3059.0,3976.0,2708.0
33,94,80,30,43,27,21,38,64,2433.0,4019.0,3059.0,3976.0,2708.0
34,93,76,31,51,27,27,36,63,2433.0,4019.0,3057.0,3975.0,2708.0
35,93,75,31,65,31,32,38,67,2433.0,4019.0,3057.0,3974.0,2707.0
36,93,72,31,68,31,33,41,64,2433.0,4019.0,3056.0,3974.0,2707.0
37,95,71,32,83,37,82,50,64,2433.0,4020.0,3054.0,3973.0,2708.0
38,74,72,27,87,40,83,50,61,2432.0,4021.0,3053.0,3973.0,2707.0
39,92,83,28,85,40,83,50,65,2432.0,4022.0,3051.0,3972.0,2708.0
40,99,92,30,83,41,85,58,74,2432.0,4022.0,3050.0,3971.0,2707.0
41,101,93,29,84,43,87,57,78,2432.0,4024.0,3046.0,3970.0,2707.0
42,100,94,28,67,36,46,51,76,2431.0,4024.0,3045.0,3967.0,2707.0
43,96,82,26,59,35,43,46,74,2431.0,4024.0,3042.0,3966.0,2707.0
44,84,90,25,69,38,40,58,74,2430.0,4023.0,3041.0,3965.0,2707.0
45,77,83,24,62,33,32,51,59,E,r,r,o,r
46,82,89,24,60,32,29,50,56,2429.0,4023.0,3039.0,3964.0,2707.0
47,84,95,26,58,34,29,49,61,2429.0,4023.0,3038.0,3963.0,2707.0
48,94,98,29,73,40,30,51,67,2429.0,4023.0,3038.0,3963.0,2707.0
49,90,78,30,67,38,28,37,63,2428.0,4023.0,3038.0,3963.0,2707.0
50,89,72,30,66,38,27,34,62,2429.0,4023.0,3038.0,3962.0,2707.0
51,87,78,33,65,37,22,37,62,2429.0,4023.0,3038.0,3962.0,2707.0
52,85,73,32,67,37,20,42,62,2429.0,4023.0,3038.0,3962.0,2707.0
53,75,71,30,58,31,18,41,57,2428.0,4023.0,3038.0,3962.0,2707.0
