,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Thumb,Index,Middle,Ring,Pinkie
0,251,130,143,68,18,17,22,59,E,r,r,o,r
1,251,137,143,67,16,16,22,59,2412.0,4025.0,2996.0,3908.0,2752.0
2,229,139,145,69,16,17,24,60,2413.0,4025.0,2996.0,3908.0,2751.0
3,213,122,105,69,20,15,21,60,2413.0,4025.0,2997.0,3908.0,2752.0
4,221,120,98,66,21,16,21,55,2413.0,4025.0,2997.0,3908.0,2752.0
5,216,118,88,58,23,16,21,55,2413.0,4025.0,2996.0,3908.0,2752.0
6,235,114,92,58,24,17,23,60,2413.0,4025.0,2996.0,3909.0,2752.0
7,241,102,90,59,25,16,23,59,2413.0,4025.0,2997.0,3909.0,2752.0
8,217,109,90,58,24,17,23,49,2413.0,4025.0,2996.0,3909.0,2752.0
9,224,106,98,44,23,18,25,50,2413.0,4025.0,2996.0,3909.0,2752.0
10,217,106,99,54,23,18,29,57,E,r,r,o,r
11,191,98,100,54,22,19,28,52,2413.0,4025.0,2996.0,3909.0,2752.0
12,223,100,96,53,23,20,29,56,2414.0,4025.0,2996.0,3910.0,2752.0
13,207,94,88,56,22,20,31,55,2413.0,4025.0,2996.0,3910.0,2752.0
14,226,88,85,61,24,21,32,64,2414.0,4025.0,2996.0,3910.0,2752.0
15,239,93,99,60,22,22,30,58,2413.0,4025.0,2996.0,3910.0,2752.0
16,289,94,100,74,22,20,32,64,2413.0,4025.0,2996.0,3910.0,2752.0
17,258,93,104,80,23,19,29,59,2413.0,4025.0,2996.0,3910.0,2752.0
18,252,88,103,77,25,20,26,60,2414.0,4025.0,2997.0,3910.0,2752.0
19,223,90,104,74,26,23,26,54,2414.0,4025.0,2997.0,3911.0,2753.0
20,221,98,86,69,38,22,26,57,2414.0,4025.0,2996.0,3911.0,2753.0
21,190,120,114,61,43,21,23,54,2413.0,4025.0,2997.0,3911.0,2753.0
22,190,125,125,76,41,23,24,55,2413.0,4025.0,2999.0,3911.0,2753.0
23,210,128,140,99,62,22,25,53,2413.0,4025.0,3000.0,3911.0,2754.0
24,264,134,136,103,69,20,21,54,2414.0,4025.0,3003.0,3912.0,2754.0
25,288,149,148,106,73,25,21,53,2413.0,4025.0,3005.0,3912.0,2754.0
26,285,173,139,102,72,26,22,49,2414.0,4025.0,3009.0,3912.0,2755.0
27,288,204,145,89,79,26,21,50,2414.0,4025.0,3017.0,3912.0,2756.0
28,294,211,137,66,78,31,24,53,2415.0,4025.0,3023.0,3912.0,2756.0
29,241,216,136,59,81,32,27,53,2415.0,4025.0,3031.0,3913.0,2757.0
30,204,212,126,53,79,29,27,51,2416.0,4026.0,3049.0,3914.0,2759.0
31,181,218,133,67,81,28,28,52,2417.0,4026.0,3060.0,3915.0,2760.0
32,201,203,134,73,75,27,32,65,2417.0,4026.0,3068.0,3920.0,2761.0
33,168,195,142,103,64,23,30,63,2418.0,4026.0,3078.0,3926.0,2762.0
34,160,185,140,108,53,20,27,61,2419.0,4026.0,3081.0,3930.0,2763.0
35,159,168,141,108,50,26,31,66,2419.0,4026.0,3084.0,3932.0,2763.0
36,168,137,123,104,72,28,33,68,2420.0,4026.0,3095.0,3936.0,2763.0
37,175,126,112,107,78,30,34,63,2421.0,4026.0,3104.0,3938.0,2765.0
38,184,155,120,79,78,31,37,65,2421.0,4026.0,3123.0,3943.0,2766.0
39,183,159,134,84,81,33,37,65,2422.0,4026.0,3123.0,3943.0,2766.0
40,208,159,127,84,87,31,34,66,2423.0,4027.0,3142.0,3948.0,2766.0
41,209,144,132,77,74,31,32,65,2423.0,4027.0,3150.0,3952.0,2766.0
42,193,130,137,61,70,34,29,55,2424.0,4027.0,3161.0,3954.0,2766.0
43,212,97,123,61,69,33,25,52,2425.0,4027.0,3175.0,3956.0,2767.0
44,264,133,125,53,84,31,25,53,2426.0,4027.0,3179.0,3959.0,2767.0
45,270,134,136,67,89,32,26,47,2426.0,4027.0,3183.0,3959.0,2768.0
46,273,129,130,72,89,30,26,53,2426.0,4027.0,3196.0,3960.0,2768.0
47,282,132,137,76,95,25,24,55,2427.0,4027.0,3205.0,3959.0,2769.0
48,272,134,129,71,99,24,26,55,E,r,r,o,r
49,229,105,111,70,112,30,28,59,2427.0,4027.0,3230.0,3961.0,2769.0
50,294,100,96,69,113,33,30,62,2428.0,4027.0,3239.0,3962.0,2769.0
51,324,100,98,86,120,39,30,59,E,r,r,o,r
52,321,97,64,100,133,39,33,60,2428.0,4027.0,3274.0,3965.0,2769.0
53,351,86,68,109,189,42,33,68,2430.0,4027.0,3288.0,3967.0,2767.0
54,357,71,68,108,184,43,36,68,E,r,r,o,r
55,329,70,74,102,178,43,34,69,2432.0,4028.0,3315.0,3969.0,2763.0
56,318,61,66,87,173,38,36,66,2433.0,4028.0,3338.0,3972.0,2761.0
57,316,59,95,80,196,49,40,64,2434.0,4028.0,3348.0,3973.0,2759.0
58,347,77,104,76,161,55,49,87,2435.0,4028.0,3370.0,3975.0,2756.0
59,362,79,116,74,192,66,49,87,2437.0,4028.0,3388.0,3975.0,2755.0
60,377,83,115,82,207,66,50,84,2437.0,4028.0,3397.0,3976.0,2753.0
61,390,90,128,102,218,74,51,89,2438.0,4028.0,3407.0,3977.0,2752.0
