,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Thumb,Index,Middle,Ring,Pinkie
0,20,21,32,112,51,41,25,56,2537.0,3953.0,3554.0,3874.0,2670.0
1,22,22,34,108,54,43,27,58,2538.0,3953.0,3559.0,3874.0,2670.0
2,22,23,30,109,50,40,27,50,E,r,r,o,r
3,23,22,29,117,46,39,32,61,2538.0,3953.0,3560.0,3874.0,2670.0
4,22,22,30,122,47,37,30,55,2538.0,3953.0,3561.0,3874.0,2670.0
5,22,22,32,117,50,36,29,56,2538.0,3953.0,3562.0,3874.0,2670.0
6,24,23,32,137,49,33,29,55,2538.0,3953.0,3562.0,3874.0,2670.0
7,26,22,34,134,55,35,29,57,2538.0,3953.0,3562.0,3874.0,2670.0
8,25,21,39,138,57,34,33,67,E,r,r,o,r
9,25,22,41,133,57,34,33,67,2538.0,3953.0,3563.0,3874.0,2670.0
10,25,24,41,148,55,29,33,67,2538.0,3953.0,3564.0,3874.0,2670.0
11,22,23,38,122,53,31,33,65,2538.0,3953.0,3564.0,3874.0,2670.0
12,20,21,35,113,44,29,33,63,2538.0,3953.0,3564.0,3874.0,2670.0
13,21,24,30,121,37,32,23,45,2538.0,3953.0,3565.0,3874.0,2670.0
14,21,23,29,130,41,34,25,56,2539.0,3954.0,3565.0,3874.0,2671.0
15,19,22,28,116,42,33,29,59,2539.0,3954.0,3565.0,3874.0,2671.0
16,20,22,28,118,39,35,27,59,2538.0,3953.0,3564.0,3874.0,2671.0
17,19,22,27,114,43,36,29,59,2538.0,3953.0,3565.0,3874.0,2670.0
18,20,22,40,142,52,32,29,63,2538.0,3953.0,3565.0,3874.0,2670.0
19,19,24,40,143,51,36,34,75,2538.0,3953.0,3565.0,3874.0,2671.0
20,21,22,40,150,49,41,33,73,2538.0,3953.0,3565.0,3874.0,2670.0
21,22,22,41,154,57,42,34,75,2538.0,3953.0,3565.0,3874.0,2670.0
22,23,24,45,163,63,44,32,75,2538.0,3954.0,3565.0,3874.0,2671.0
23,22,22,38,117,58,44,31,70,2538.0,3953.0,3565.0,3874.0,2670.0
24,23,20,39,112,58,42,27,51,E,r,r,o,r
25,24,21,41,115,60,40,28,61,2538.0,3953.0,3564.0,3874.0,2670.0
26,23,22,43,125,53,36,31,61,2538.0,3953.0,3564.0,3874.0,2671.0
27,22,21,43,119,45,34,32,62,E,r,r,o,r
28,24,21,39,121,44,36,35,66,2539.0,3953.0,3564.0,3874.0,2671.0
29,24,22,38,122,45,37,33,63,2539.0,3953.0,3564.0,3874.0,2671.0
30,22,24,39,121,50,36,31,53,E,r,r,o,r
31,22,27,42,111,49,36,26,49,2539.0,3954.0,3565.0,3874.0,2671.0
32,22,25,44,133,47,34,26,57,E,r,r,o,r
33,19,26,42,130,45,35,27,54,2538.0,3953.0,3565.0,3874.0,2670.0
34,19,26,42,133,43,34,27,57,2538.0,3953.0,3565.0,3874.0,2671.0
35,18,27,43,125,42,33,26,57,2538.0,3953.0,3564.0,3874.0,2670.0
36,19,22,40,142,42,33,25,59,2539.0,3953.0,3564.0,3874.0,2670.0
37,19,22,35,123,47,35,26,50,2539.0,3954.0,3564.0,3874.0,2671.0
38,19,23,36,124,54,34,21,44,2539.0,3953.0,3564.0,3874.0,2670.0
39,21,23,37,132,57,38,33,56,2539.0,3953.0,3564.0,3874.0,2671.0
40,21,21,35,141,54,39,33,57,2538.0,3953.0,3564.0,3874.0,2670.0
