,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Thumb,Index,Middle,Ring,Pinkie
0,70,37,56,66,131,448,308,216,2551.0,4095.0,2845.0,3897.0,2643.0
1,70,40,55,71,167,453,313,219,2536.0,4079.0,2796.0,3897.0,2642.0
2,68,36,44,57,145,401,243,211,2535.0,4079.0,2796.0,3897.0,2642.0
3,70,39,42,56,151,401,236,185,2535.0,4079.0,2796.0,3897.0,2642.0
4,71,38,40,60,168,420,262,192,2536.0,4079.0,2796.0,3897.0,2642.0
5,73,38,42,64,193,491,250,185,2535.0,4078.0,2795.0,3898.0,2642.0
6,74,36,40,56,165,466,291,198,2535.0,4079.0,2795.0,3897.0,2642.0
7,73,36,41,54,182,545,260,186,2536.0,4079.0,2795.0,3897.0,2642.0
8,69,38,51,65,208,593,269,187,2536.0,4079.0,2795.0,3897.0,2642.0
9,70,37,51,63,200,581,253,210,2535.0,4079.0,2795.0,3897.0,2642.0
10,63,36,48,57,169,491,261,219,2536.0,4079.0,2796.0,3897.0,2642.0
11,87,44,50,59,167,519,241,242,2536.0,4079.0,2796.0,3897.0,2642.0
12,90,46,47,63,197,616,270,259,2536.0,4079.0,2795.0,3898.0,2642.0
13,89,42,36,55,180,576,260,244,2536.0,4079.0,2795.0,3898.0,2642.0
14,91,42,33,52,171,542,256,229,2536.0,4079.0,2795.0,3897.0,2642.0
15,86,42,38,65,205,642,237,217,2536.0,4079.0,2796.0,3898.0,2642.0
16,62,39,40,69,209,648,218,185,2535.0,4079.0,2796.0,3897.0,2642.0
17,57,33,38,61,160,497,241,182,2535.0,4079.0,2796.0,3897.0,2642.0
18,64,40,45,76,207,592,265,192,2536.0,4079.0,2796.0,3897.0,2642.0
19,67,46,50,79,213,603,312,188,2535.0,4079.0,2795.0,3897.0,2642.0
20,74,46,48,72,185,499,313,250,2535.0,4079.0,2795.0,3897.0,2642.0
21,77,45,47,71,186,527,305,253,E,r,r,o,r
22,93,62,55,87,246,714,281,259,2535.0,4078.0,2796.0,3897.0,2642.0
23,90,61,55,78,217,669,266,252,2535.0,4078.0,2796.0,3897.0,2642.0
24,97,68,57,80,229,778,335,266,2535.0,4078.0,2798.0,3897.0,2643.0
25,97,70,57,80,232,782,346,218,2534.0,4076.0,2799.0,3897.0,2643.0
26,95,70,55,76,231,779,354,238,E,r,r,o,r
27,98,81,53,71,227,696,348,234,2534.0,4073.0,2799.0,3898.0,2643.0
28,102,85,62,88,295,809,365,248,2534.0,4066.0,2802.0,3897.0,2643.0
29,95,81,61,92,317,788,257,251,E,r,r,o,r
30,102,82,61,98,362,953,266,267,2534.0,4033.0,2808.0,3897.0,2644.0
31,108,83,63,103,371,959,304,269,2535.0,4032.0,2813.0,3897.0,2645.0
32,123,75,64,96,340,890,301,260,2535.0,4031.0,2814.0,3897.0,2645.0
33,126,80,55,81,281,801,284,256,2535.0,4035.0,2815.0,3897.0,2645.0
34,145,97,57,75,269,787,323,238,2535.0,4053.0,2816.0,3897.0,2645.0
35,151,109,60,70,202,622,322,222,2535.0,4063.0,2815.0,3897.0,2646.0
36,158,121,66,67,189,634,297,207,2535.0,4077.0,2815.0,3899.0,2646.0
37,178,166,83,99,283,709,312,215,2536.0,4082.0,2816.0,3899.0,2646.0
38,228,205,99,118,344,858,338,233,2537.0,4086.0,2817.0,3900.0,2646.0
39,231,207,101,120,337,900,305,290,2538.0,4093.0,2814.0,3902.0,2646.0
40,249,236,111,131,408,1093,314,291,2539.0,4094.0,2811.0,3904.0,2645.0
41,274,254,117,138,433,1154,299,287,2540.0,4094.0,2814.0,3906.0,2644.0
42,272,231,110,131,445,1267,299,282,2541.0,4094.0,2819.0,3907.0,2643.0
43,231,197,99,121,429,1207,274,277,2543.0,4094.0,2824.0,3907.0,2644.0
44,272,210,100,121,432,1143,270,218,2545.0,4094.0,2830.0,3908.0,2644.0
45,257,180,96,112,385,1048,246,217,2546.0,4094.0,2833.0,3908.0,2644.0
46,263,160,95,117,410,1043,271,219,2547.0,4094.0,2838.0,3908.0,2645.0
47,253,155,93,116,403,980,256,258,E,r,r,o,r
48,265,152,91,120,447,1040,295,314,2548.0,4094.0,2841.0,3907.0,2645.0
49,238,126,85,120,449,1109,282,322,2548.0,4094.0,2840.0,3908.0,2646.0
50,278,141,94,152,533,1112,297,352,E,r,r,o,r
51,277,137,89,149,501,1055,306,369,2548.0,4094.0,2839.0,3907.0,2646.0
52,279,132,85,151,494,1108,313,340,2548.0,4094.0,2839.0,3907.0,2647.0
53,310,157,87,148,499,1104,284,328,E,r,r,o,r
54,304,168,117,221,755,1275,342,363,2547.0,4094.0,2839.0,3907.0,2647.0
55,289,185,132,256,916,1449,434,356,2547.0,4094.0,2837.0,3906.0,2646.0
56,291,189,136,265,943,1523,439,347,E,r,r,o,r
57,283,195,141,270,961,1475,437,399,2546.0,4094.0,2839.0,3905.0,2646.0
58,264,203,147,277,970,1493,458,387,2546.0,4094.0,2841.0,3904.0,2646.0
59,266,198,127,227,803,1325,423,348,E,r,r,o,r
60,264,175,109,174,580,1133,376,359,2545.0,4094.0,2843.0,3904.0,2646.0
61,258,164,103,159,561,1085,384,367,2545.0,4094.0,2845.0,3904.0,2646.0
62,271,169,111,177,591,1213,394,331,2545.0,4094.0,2846.0,3904.0,2646.0
63,336,169,105,161,529,1150,356,297,2545.0,4094.0,2847.0,3903.0,2646.0
64,342,165,107,171,571,1172,368,323,2545.0,4094.0,2847.0,3904.0,2646.0
65,334,162,99,158,533,1162,306,290,2545.0,4094.0,2847.0,3904.0,2646.0
66,332,166,100,154,503,1106,294,283,2544.0,4095.0,2848.0,3903.0,2645.0
67,334,157,82,111,395,952,346,261,2544.0,4094.0,2850.0,3903.0,2646.0
68,258,124,80,117,449,1051,352,263,2544.0,4094.0,2853.0,3903.0,2646.0
69,261,131,85,120,429,1108,366,291,2544.0,4094.0,2853.0,3903.0,2646.0
70,302,124,90,132,478,1147,365,308,2543.0,4094.0,2852.0,3903.0,2646.0
71,298,127,92,139,506,1194,346,306,2543.0,4094.0,2851.0,3902.0,2645.0
72,310,135,105,155,539,1225,320,336,2543.0,4094.0,2853.0,3902.0,2645.0
73,316,145,105,150,496,1113,317,337,2543.0,4094.0,2855.0,3901.0,2645.0
