,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Thumb,Index,Middle,Ring,Pinkie
0,17,26,36,205,69,35,19,19,2498.0,3958.0,2974.0,3918.0,2727.0
1,19,34,36,193,68,38,20,21,2498.0,3958.0,2973.0,3922.0,2725.0
2,19,37,38,159,64,40,21,21,2498.0,3958.0,2973.0,3922.0,2725.0
3,18,36,36,152,56,40,23,22,2498.0,3958.0,2973.0,3922.0,2726.0
4,19,37,35,154,51,38,23,23,2499.0,3958.0,2973.0,3922.0,2726.0
5,18,35,34,154,50,33,21,21,2498.0,3958.0,2973.0,3922.0,2726.0
6,17,37,36,160,42,34,20,20,2498.0,3958.0,2973.0,3922.0,2725.0
7,19,37,34,166,63,37,21,22,E,r,r,o,r
8,20,37,33,158,69,38,20,24,2499.0,3958.0,2973.0,3922.0,2725.0
9,19,37,32,165,73,44,22,22,2498.0,3958.0,2973.0,3922.0,2725.0
10,19,35,30,163,79,46,23,24,E,r,r,o,r
11,20,31,25,150,85,44,24,24,2498.0,3957.0,2973.0,3922.0,2726.0
12,19,31,22,137,73,41,22,22,2498.0,3958.0,2973.0,3922.0,2725.0
13,20,30,24,150,69,39,24,20,2498.0,3957.0,2972.0,3922.0,2725.0
14,20,29,31,151,70,37,22,22,2498.0,3958.0,2973.0,3922.0,2726.0
15,20,30,34,160,66,35,25,22,2498.0,3957.0,2973.0,3922.0,2725.0
16,20,28,40,167,60,35,24,21,2498.0,3958.0,2973.0,3922.0,2725.0
17,20,35,41,168,56,34,25,20,2498.0,3957.0,2973.0,3922.0,2726.0
18,19,38,41,158,59,33,25,19,2498.0,3958.0,2973.0,3922.0,2725.0
19,20,38,37,143,56,36,25,20,2498.0,3957.0,2973.0,3922.0,2725.0
20,20,38,35,168,58,34,22,19,2498.0,3958.0,2973.0,3922.0,2725.0
21,19,35,27,162,57,33,22,19,2498.0,3958.0,2973.0,3922.0,2725.0
22,20,27,28,172,60,37,22,20,2498.0,3958.0,2972.0,3922.0,2725.0
23,20,27,30,171,60,38,20,20,2498.0,3957.0,2973.0,3922.0,2725.0
24,19,33,33,188,61,34,20,18,2498.0,3958.0,2973.0,3922.0,2725.0
25,19,33,35,166,60,36,21,19,2499.0,3958.0,2973.0,3922.0,2725.0
26,19,33,36,169,66,36,20,21,E,r,r,o,r
27,18,34,36,160,78,39,20,21,2498.0,3958.0,2973.0,3922.0,2725.0
28,19,32,33,150,76,39,21,21,2498.0,3957.0,2973.0,3922.0,2725.0
29,18,24,29,126,73,38,20,22,2499.0,3957.0,2973.0,3922.0,2725.0
30,18,27,27,119,80,38,20,21,2499.0,3958.0,2973.0,3922.0,2725.0
31,20,34,37,136,78,39,18,18,2498.0,3957.0,2973.0,3922.0,2725.0
32,20,34,40,176,78,35,19,20,2499.0,3958.0,2973.0,3922.0,2725.0
33,21,33,42,188,76,35,19,20,2499.0,3958.0,2973.0,3922.0,2725.0
34,20,33,42,191,78,36,20,19,2499.0,3958.0,2972.0,3922.0,2725.0
35,21,33,43,193,68,35,19,18,2498.0,3958.0,2973.0,3922.0,2725.0
36,20,25,36,182,63,32,19,18,2498.0,3958.0,2972.0,3922.0,2725.0
37,19,22,32,163,49,31,17,16,2499.0,3958.0,2972.0,3922.0,2725.0
38,19,23,29,152,53,31,17,16,2498.0,3958.0,2973.0,3922.0,2725.0
39,20,34,31,151,52,32,17,16,2498.0,3958.0,2973.0,3922.0,2726.0
40,20,35,26,147,55,31,17,16,2498.0,3957.0,2972.0,3922.0,2725.0
41,19,35,29,159,64,35,18,16,2498.0,3958.0,2973.0,3922.0,2726.0
42,22,38,33,143,71,38,22,20,2498.0,3958.0,2973.0,3922.0,2725.0
43,21,37,33,152,75,38,22,19,2498.0,3958.0,2973.0,3922.0,2725.0
44,22,28,34,161,75,38,22,20,2498.0,3958.0,2973.0,3922.0,2725.0
45,22,25,35,158,78,40,23,21,2498.0,3958.0,2973.0,3923.0,2726.0
