,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Thumb,Index,Middle,Ring,Pinkie
0,20,33,45,207,71,33,25,21,2501.0,3958.0,2967.0,3895.0,2736.0
1,20,27,45,186,67,32,28,21,2500.0,3958.0,2967.0,3904.0,2734.0
2,19,23,47,204,68,31,30,19,2500.0,3958.0,2967.0,3904.0,2734.0
3,20,35,51,223,75,33,32,20,2500.0,3958.0,2966.0,3904.0,2734.0
4,20,47,60,217,84,35,34,22,2500.0,3958.0,2967.0,3904.0,2734.0
5,18,49,53,190,76,30,34,21,2500.0,3958.0,2966.0,3904.0,2734.0
6,18,49,56,203,81,31,32,23,2500.0,3958.0,2967.0,3904.0,2734.0
7,20,52,62,210,82,31,29,24,2500.0,3958.0,2967.0,3904.0,2734.0
8,20,48,61,196,78,30,30,23,2500.0,3958.0,2967.0,3904.0,2734.0
9,20,42,52,190,71,32,27,21,2500.0,3958.0,2967.0,3904.0,2734.0
10,21,42,51,186,64,33,24,22,2500.0,3958.0,2967.0,3904.0,2734.0
11,21,40,46,171,55,34,23,20,2499.0,3958.0,2967.0,3904.0,2734.0
12,19,38,34,162,54,34,25,20,2500.0,3958.0,2967.0,3904.0,2734.0
13,19,35,35,200,58,33,25,20,2500.0,3958.0,2966.0,3904.0,2734.0
14,20,26,34,203,61,31,27,22,2500.0,3958.0,2967.0,3904.0,2734.0
15,19,30,37,199,65,32,27,21,2500.0,3957.0,2967.0,3904.0,2734.0
16,17,35,37,191,65,32,28,21,2500.0,3958.0,2966.0,3904.0,2734.0
17,17,36,35,184,65,34,30,21,2500.0,3958.0,2966.0,3904.0,2734.0
18,19,34,33,149,69,33,29,22,2499.0,3958.0,2966.0,3905.0,2734.0
19,19,36,34,146,63,31,27,20,2499.0,3958.0,2966.0,3905.0,2734.0
20,21,32,33,170,60,30,27,18,2500.0,3958.0,2966.0,3905.0,2734.0
21,21,25,33,178,61,27,26,18,E,r,r,o,r
22,23,36,33,167,60,29,24,20,2500.0,3957.0,2966.0,3905.0,2734.0
23,20,38,29,160,51,28,26,20,E,r,r,o,r
24,21,38,35,189,65,30,27,22,2500.0,3958.0,2967.0,3905.0,2734.0
25,20,38,37,183,65,32,28,24,2500.0,3958.0,2967.0,3905.0,2734.0
26,20,41,40,184,63,32,28,24,2500.0,3958.0,2966.0,3905.0,2734.0
27,20,44,40,180,62,31,31,23,E,r,r,o,r
28,23,44,40,180,60,31,27,24,2500.0,3958.0,2966.0,3905.0,2734.0
29,21,44,34,151,49,31,25,21,E,r,r,o,r
30,22,44,33,169,64,27,24,22,2500.0,3958.0,2966.0,3905.0,2734.0
31,22,41,33,180,76,32,27,24,2500.0,3958.0,2966.0,3905.0,2734.0
32,22,38,34,192,80,33,26,24,2500.0,3958.0,2966.0,3905.0,2734.0
33,20,36,35,185,80,35,27,24,2500.0,3958.0,2966.0,3905.0,2734.0
34,21,34,39,222,103,43,29,26,2500.0,3958.0,2967.0,3905.0,2734.0
35,23,36,43,209,94,42,28,25,2500.0,3958.0,2967.0,3905.0,2734.0
36,22,37,40,198,88,42,26,23,2500.0,3958.0,2966.0,3905.0,2734.0
37,23,42,42,187,84,39,25,23,2500.0,3958.0,2966.0,3905.0,2734.0
38,21,42,42,184,84,39,26,23,2500.0,3957.0,2966.0,3905.0,2734.0
39,21,44,38,146,55,32,24,21,2500.0,3958.0,2967.0,3905.0,2734.0
40,19,43,37,164,60,35,26,21,2500.0,3957.0,2967.0,3905.0,2734.0
41,20,43,40,183,59,34,25,20,2499.0,3958.0,2967.0,3905.0,2734.0
