,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Thumb,Index,Middle,Ring,Pinkie
0,34,114,128,28,24,26,45,118,2825.0,3942.0,2829.0,3844.0,2668.0
1,39,114,134,31,25,25,47,124,2585.0,3944.0,2851.0,3864.0,2680.0
2,34,110,130,30,25,27,47,105,E,r,r,o,r
3,37,105,103,27,26,28,39,98,2585.0,3944.0,2851.0,3864.0,2681.0
4,38,95,96,23,25,29,51,93,2585.0,3944.0,2851.0,3864.0,2681.0
5,42,98,116,26,27,28,57,123,E,r,r,o,r
6,39,99,117,25,34,30,68,123,2585.0,3944.0,2851.0,3865.0,2680.0
7,43,106,127,27,34,28,68,137,2585.0,3944.0,2851.0,3865.0,2680.0
8,43,95,132,27,34,26,67,139,E,r,r,o,r
9,43,98,129,30,35,28,61,137,2584.0,3944.0,2851.0,3865.0,2680.0
10,39,104,112,35,59,37,59,112,2583.0,3944.0,2851.0,3865.0,2680.0
11,40,107,90,35,60,38,54,117,E,r,r,o,r
12,42,107,93,34,64,40,60,112,2582.0,3944.0,2851.0,3865.0,2680.0
13,44,110,123,36,68,44,65,128,2581.0,3944.0,2851.0,3865.0,2680.0
14,48,115,127,34,69,43,63,134,E,r,r,o,r
15,49,107,125,27,52,37,72,137,2575.0,3944.0,2851.0,3865.0,2680.0
16,47,111,127,28,50,38,68,133,2559.0,3944.0,2851.0,3865.0,2680.0
17,44,114,117,25,47,35,66,120,E,r,r,o,r
18,43,118,81,22,42,33,74,143,2547.0,3944.0,2850.0,3865.0,2680.0
19,44,137,75,22,43,34,76,145,2542.0,3944.0,2850.0,3865.0,2680.0
20,46,136,73,25,38,36,83,154,2542.0,3944.0,2851.0,3865.0,2680.0
21,48,129,67,24,36,34,84,155,2534.0,3944.0,2851.0,3865.0,2680.0
22,54,123,69,27,37,39,97,160,2522.0,3944.0,2850.0,3865.0,2680.0
23,53,117,70,27,36,36,101,133,2522.0,3944.0,2850.0,3865.0,2680.0
24,55,82,71,27,32,34,103,130,2490.0,3944.0,2850.0,3865.0,2680.0
25,56,92,71,26,33,31,90,119,2466.0,3944.0,2850.0,3865.0,2680.0
26,67,100,117,27,31,34,102,176,2465.0,3944.0,2850.0,3864.0,2680.0
27,63,96,118,25,33,33,101,177,2467.0,3944.0,2850.0,3865.0,2680.0
28,61,86,115,25,32,34,96,171,2467.0,3944.0,2850.0,3865.0,2680.0
29,56,87,127,27,36,35,94,170,2467.0,3944.0,2850.0,3865.0,2680.0
30,70,83,130,30,39,41,98,189,2467.0,3944.0,2850.0,3865.0,2680.0
31,66,66,92,33,47,44,86,157,2468.0,3944.0,2849.0,3865.0,2681.0
32,71,67,88,35,44,43,69,153,2469.0,3944.0,2849.0,3865.0,2681.0
33,77,84,90,39,47,41,72,160,2474.0,3945.0,2849.0,3865.0,2683.0
34,79,118,96,40,46,42,81,183,2477.0,3945.0,2848.0,3866.0,2684.0
35,72,120,129,43,43,38,78,196,2479.0,3945.0,2848.0,3866.0,2685.0
36,69,127,131,42,41,34,84,185,2488.0,3944.0,2848.0,3866.0,2687.0
37,77,132,139,42,43,36,96,192,2501.0,3944.0,2846.0,3866.0,2688.0
38,74,130,134,42,45,41,100,210,2507.0,3944.0,2846.0,3866.0,2688.0
39,73,112,129,44,52,43,94,190,2513.0,3945.0,2846.0,3866.0,2688.0
40,70,129,112,43,55,43,112,171,2522.0,3944.0,2845.0,3866.0,2688.0
41,69,124,107,43,52,43,121,171,2535.0,3945.0,2845.0,3866.0,2689.0
42,57,117,97,44,56,45,116,158,2542.0,3945.0,2845.0,3866.0,2689.0
43,59,108,98,42,53,46,116,128,2557.0,3945.0,2845.0,3866.0,2690.0
44,64,91,77,37,43,44,119,131,2563.0,3945.0,2845.0,3866.0,2691.0
45,60,47,44,36,40,45,103,127,2570.0,3945.0,2845.0,3866.0,2691.0
46,60,58,66,34,38,46,99,124,2590.0,3945.0,2847.0,3865.0,2692.0
47,58,103,86,32,38,48,94,124,2604.0,3946.0,2848.0,3865.0,2693.0
48,61,112,86,39,52,47,84,128,2637.0,3946.0,2850.0,3865.0,2694.0
49,67,133,117,41,57,52,85,204,E,r,r,o,r
50,67,133,120,39,59,55,90,221,2676.0,3946.0,2851.0,3865.0,2695.0
51,68,140,139,42,61,52,88,237,2709.0,3947.0,2852.0,3865.0,2696.0
52,75,115,130,47,69,59,101,263,2709.0,3947.0,2852.0,3865.0,2696.0
53,73,111,132,42,68,62,98,261,2744.0,3947.0,2852.0,3865.0,2696.0
54,72,85,105,44,72,67,114,225,2797.0,3948.0,2854.0,3864.0,2696.0
55,99,85,102,48,75,66,110,232,2822.0,3948.0,2855.0,3865.0,2697.0
56,106,67,56,47,83,74,109,259,E,r,r,o,r
57,108,59,50,41,75,70,103,253,2895.0,3953.0,2857.0,3865.0,2698.0
58,107,53,41,43,71,67,104,271,2895.0,3953.0,2857.0,3865.0,2699.0
59,109,76,59,48,74,67,93,278,2933.0,3955.0,2857.0,3865.0,2699.0
60,102,96,74,50,81,70,101,282,2958.0,3958.0,2857.0,3865.0,2701.0
61,94,99,76,50,79,71,122,275,2968.0,3958.0,2857.0,3865.0,2701.0
62,90,101,81,56,90,79,126,273,2985.0,3961.0,2856.0,3869.0,2703.0
63,93,104,82,56,93,86,127,256,2989.0,3964.0,2856.0,3870.0,2704.0
64,89,88,71,52,94,86,122,249,2992.0,3967.0,2858.0,3871.0,2705.0
