,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Thumb,Index,Middle,Ring,Pinkie
0,27,26,29,49,61,63,246,55,2547.0,3969.0,2775.0,3822.0,2695.0
1,36,27,30,51,70,56,257,67,2463.0,4077.0,2865.0,3798.0,2721.0
2,39,28,34,49,82,66,281,72,2463.0,4077.0,2865.0,3798.0,2721.0
3,39,25,32,49,88,68,267,72,2463.0,4077.0,2865.0,3798.0,2721.0
4,45,27,38,49,88,73,270,87,2463.0,4077.0,2865.0,3798.0,2720.0
5,48,31,39,48,83,65,253,91,2463.0,4077.0,2865.0,3798.0,2721.0
6,43,29,38,49,75,64,224,87,2463.0,4077.0,2865.0,3798.0,2721.0
7,41,31,41,54,77,71,225,89,2463.0,4077.0,2865.0,3798.0,2721.0
8,45,35,47,59,94,80,252,97,2463.0,4077.0,2865.0,3798.0,2721.0
9,42,34,45,60,107,80,240,83,2463.0,4077.0,2865.0,3798.0,2721.0
10,41,31,44,63,108,84,243,87,2463.0,4077.0,2865.0,3798.0,2720.0
11,45,32,45,68,112,87,263,100,2463.0,4077.0,2865.0,3798.0,2721.0
12,45,30,38,66,109,74,241,100,2463.0,4077.0,2865.0,3798.0,2721.0
13,40,28,33,64,106,63,237,94,2463.0,4077.0,2865.0,3798.0,2721.0
14,40,31,32,68,110,68,243,93,2463.0,4077.0,2865.0,3798.0,2721.0
15,43,31,33,67,109,71,297,109,2463.0,4077.0,2865.0,3798.0,2720.0
16,44,31,34,62,107,72,295,107,2464.0,4077.0,2865.0,3798.0,2721.0
17,48,32,35,64,102,72,304,102,2463.0,4077.0,2865.0,3798.0,2720.0
18,51,35,36,61,98,79,299,104,2463.0,4077.0,2865.0,3798.0,2721.0
19,51,34,36,59,90,70,304,106,2464.0,4077.0,2865.0,3798.0,2720.0
20,47,36,36,59,92,62,246,92,2464.0,4077.0,2865.0,3798.0,2721.0
21,43,35,37,67,100,57,244,82,2463.0,4077.0,2865.0,3798.0,2721.0
22,35,32,37,70,107,56,257,82,2463.0,4077.0,2865.0,3798.0,2720.0
23,40,32,35,76,107,52,298,100,2463.0,4077.0,2865.0,3798.0,2720.0
24,41,31,33,74,99,55,302,101,2463.0,4077.0,2865.0,3798.0,2720.0
25,38,30,34,71,96,64,325,94,E,r,r,o,r
26,42,33,35,63,87,66,319,98,2463.0,4077.0,2865.0,3798.0,2720.0
27,46,35,34,55,74,67,362,113,2463.0,4077.0,2865.0,3798.0,2721.0
28,41,34,35,51,75,61,319,96,2463.0,4077.0,2865.0,3798.0,2720.0
29,42,34,39,55,73,62,319,98,2463.0,4077.0,2865.0,3798.0,2720.0
30,42,32,38,72,93,56,285,93,2463.0,4077.0,2865.0,3798.0,2720.0
31,42,27,37,76,96,67,416,107,2464.0,4077.0,2865.0,3798.0,2720.0
32,37,29,41,74,101,69,367,95,2463.0,4077.0,2865.0,3798.0,2720.0
33,34,28,39,69,102,86,392,93,E,r,r,o,r
34,33,28,38,66,102,85,416,95,2463.0,4077.0,2865.0,3798.0,2720.0
35,34,35,42,62,92,91,425,98,2463.0,4077.0,2865.0,3798.0,2720.0
36,37,37,40,59,96,84,316,90,2463.0,4077.0,2865.0,3798.0,2720.0
37,38,36,39,63,101,91,363,98,2463.0,4077.0,2865.0,3798.0,2720.0
38,38,36,40,63,89,78,354,99,2463.0,4077.0,2865.0,3798.0,2720.0
39,37,34,39,63,89,77,328,95,2463.0,4077.0,2865.0,3798.0,2721.0
40,40,30,32,51,78,73,342,95,2464.0,4077.0,2865.0,3798.0,2721.0
41,36,29,34,48,76,72,318,85,2463.0,4077.0,2865.0,3798.0,2720.0
42,38,28,33,50,71,61,278,76,2463.0,4077.0,2864.0,3798.0,2720.0
43,41,31,35,57,72,65,256,83,2463.0,4077.0,2865.0,3798.0,2721.0
44,42,33,39,62,76,64,275,87,E,r,r,o,r
45,41,33,38,60,75,69,262,93,2463.0,4077.0,2865.0,3798.0,2720.0
46,39,29,36,56,67,71,297,96,2463.0,4077.0,2865.0,3798.0,2721.0
47,40,30,36,53,59,78,290,95,2463.0,4077.0,2865.0,3798.0,2720.0
48,39,28,34,47,76,80,303,96,2463.0,4077.0,2865.0,3798.0,2720.0
49,39,27,29,36,84,80,266,91,2463.0,4077.0,2865.0,3798.0,2720.0
50,41,27,33,39,93,74,277,93,2462.0,4077.0,2865.0,3798.0,2720.0
51,41,29,32,40,95,76,251,86,2462.0,4077.0,2865.0,3798.0,2720.0
52,40,28,31,37,94,65,263,87,2461.0,4077.0,2865.0,3798.0,2720.0
53,52,31,32,39,84,62,338,112,2461.0,4077.0,2865.0,3798.0,2720.0
54,52,31,32,44,85,79,358,110,E,r,r,o,r
55,55,31,30,51,90,84,396,123,2461.0,4077.0,2865.0,3798.0,2720.0
56,57,31,33,61,95,79,391,123,2462.0,4077.0,2865.0,3798.0,2720.0
57,56,32,33,63,99,82,374,124,E,r,r,o,r
58,44,29,34,61,93,83,306,95,2462.0,4077.0,2864.0,3798.0,2720.0
59,46,29,35,61,93,74,298,98,2462.0,4077.0,2865.0,3798.0,2720.0
60,39,27,35,55,78,71,229,81,2462.0,4077.0,2864.0,3798.0,2720.0
61,36,26,35,52,85,78,237,81,2462.0,4077.0,2864.0,3798.0,2721.0
62,37,26,36,54,84,80,248,82,2462.0,4077.0,2865.0,3798.0,2720.0
63,37,28,35,63,94,75,257,87,2462.0,4077.0,2865.0,3798.0,2720.0
64,38,26,32,62,91,73,245,98,2462.0,4077.0,2865.0,3798.0,2720.0
65,41,30,35,65,97,75,251,89,2462.0,4077.0,2865.0,3798.0,2720.0
66,41,31,37,61,85,68,241,88,2462.0,4077.0,2865.0,3798.0,2721.0
67,43,34,38,59,86,63,242,86,2462.0,4077.0,2865.0,3798.0,2720.0
68,45,32,39,52,83,61,228,80,2462.0,4077.0,2865.0,3798.0,2720.0
69,40,33,39,55,74,55,224,61,2462.0,4077.0,2865.0,3798.0,2721.0
70,40,32,38,58,70,43,213,61,2462.0,4077.0,2865.0,3798.0,2721.0
71,38,31,38,54,71,56,239,58,2462.0,4077.0,2865.0,3798.0,2720.0
72,35,27,38,53,75,59,226,55,2462.0,4077.0,2864.0,3798.0,2720.0
73,33,27,36,50,69,65,229,57,2462.0,4077.0,2865.0,3798.0,2720.0
74,34,27,37,48,68,66,237,67,2462.0,4077.0,2865.0,3798.0,2720.0
75,28,27,40,47,79,70,232,67,E,r,r,o,r
76,30,26,37,50,86,61,214,77,2462.0,4077.0,2865.0,3798.0,2720.0
77,37,28,36,51,82,64,265,97,2462.0,4077.0,2865.0,3798.0,2720.0
78,40,28,37,56,86,59,270,104,2462.0,4077.0,2865.0,3798.0,2720.0
79,46,29,37,55,93,61,316,111,2462.0,4077.0,2865.0,3798.0,2720.0
80,46,28,31,59,96,57,321,110,2462.0,4077.0,2865.0,3798.0,2720.0
81,48,29,33,59,101,54,314,107,2462.0,4077.0,2864.0,3798.0,2720.0
82,46,31,33,60,104,49,288,90,2462.0,4077.0,2865.0,3798.0,2720.0
83,44,31,32,66,110,53,291,86,2462.0,4077.0,2865.0,3798.0,2720.0
84,43,31,31,68,108,51,313,94,2462.0,4077.0,2864.0,3798.0,2720.0
85,46,35,33,61,101,55,306,97,2462.0,4077.0,2864.0,3798.0,2720.0
86,46,34,34,68,103,58,316,101,2462.0,4077.0,2864.0,3798.0,2720.0
87,42,32,35,67,105,58,304,99,2462.0,4077.0,2865.0,3798.0,2720.0
88,44,37,35,56,92,61,319,100,2462.0,4077.0,2865.0,3798.0,2720.0
89,40,36,34,54,87,64,272,86,2462.0,4077.0,2864.0,3798.0,2720.0
90,39,34,34,55,84,61,284,87,E,r,r,o,r
91,35,33,37,53,80,72,284,79,2462.0,4077.0,2864.0,3798.0,2720.0
92,38,31,34,63,84,75,322,85,2462.0,4077.0,2865.0,3798.0,2720.0
93,37,29,43,77,95,77,306,82,2462.0,4077.0,2864.0,3798.0,2720.0
94,43,33,43,73,94,73,282,76,2461.0,4077.0,2865.0,3798.0,2720.0
95,42,31,42,74,99,88,322,82,2462.0,4077.0,2865.0,3798.0,2720.0
96,45,36,44,73,97,78,324,81,2462.0,4077.0,2864.0,3798.0,2721.0
97,43,36,45,64,88,74,292,79,2462.0,4077.0,2864.0,3798.0,2720.0
