,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Thumb,Index,Middle,Ring,Pinkie
0,58,27,20,24,32,50,71,78,2479.0,3920.0,2782.0,3818.0,2604.0
1,55,25,20,24,28,45,86,88,2457.0,3944.0,2810.0,3810.0,2619.0
2,57,26,20,22,28,47,103,99,2457.0,3945.0,2811.0,3812.0,2620.0
3,52,26,20,21,26,42,102,85,2458.0,3945.0,2811.0,3812.0,2621.0
4,48,24,17,19,23,37,111,96,E,r,r,o,r
5,45,23,16,20,24,34,108,91,2457.0,3945.0,2812.0,3810.0,2622.0
6,57,30,21,20,26,32,88,77,2458.0,3945.0,2812.0,3808.0,2622.0
7,54,30,22,20,26,26,71,65,E,r,r,o,r
8,56,30,24,18,23,27,86,86,2458.0,3945.0,2811.0,3807.0,2621.0
9,51,29,24,18,24,28,89,78,2457.0,3945.0,2811.0,3808.0,2622.0
10,59,30,25,20,25,31,90,81,E,r,r,o,r
11,48,23,20,21,26,34,98,84,2457.0,3945.0,2810.0,3810.0,2620.0
12,50,23,20,22,26,40,113,94,E,r,r,o,r
13,48,23,19,24,26,37,103,77,2458.0,3945.0,2810.0,3811.0,2619.0
14,67,26,20,23,25,37,92,72,2457.0,3945.0,2810.0,3811.0,2618.0
15,64,24,18,24,25,36,106,77,2459.0,3945.0,2811.0,3811.0,2618.0
16,68,26,19,23,23,37,104,92,E,r,r,o,r
17,87,37,30,28,26,45,104,98,2459.0,3945.0,2811.0,3812.0,2619.0
18,114,41,32,26,33,54,110,112,2459.0,3945.0,2811.0,3816.0,2622.0
19,108,40,34,29,44,74,124,131,2459.0,3945.0,2811.0,3823.0,2625.0
20,118,50,68,48,48,86,191,208,2459.0,3945.0,2812.0,3829.0,2627.0
21,142,196,188,63,54,98,190,260,2459.0,3945.0,2812.0,3834.0,2631.0
22,237,207,197,76,77,138,190,261,2459.0,3945.0,2812.0,3834.0,2635.0
23,339,244,248,95,91,169,185,262,2461.0,3945.0,2810.0,3838.0,2640.0
24,456,263,265,102,91,176,180,266,2463.0,3946.0,2808.0,3877.0,2669.0
25,473,271,270,107,101,194,120,271,2463.0,3946.0,2808.0,3909.0,2688.0
26,484,198,225,114,106,194,139,238,2465.0,3948.0,2810.0,3934.0,2711.0
27,467,191,236,111,114,197,142,274,2467.0,3951.0,2813.0,3965.0,2752.0
28,405,148,277,108,106,182,158,300,2467.0,3951.0,2813.0,3972.0,2774.0
29,280,148,305,106,109,188,163,309,2466.0,3955.0,2813.0,3980.0,2795.0
30,286,176,319,111,123,221,192,336,2465.0,3958.0,2813.0,3986.0,2837.0
31,460,365,399,169,145,251,249,439,2466.0,3958.0,2814.0,3988.0,2856.0
32,480,412,463,189,136,235,257,463,2467.0,3959.0,2814.0,4000.0,2874.0
33,489,417,440,199,135,229,271,496,2468.0,3962.0,2815.0,4015.0,2901.0
34,492,417,434,215,164,277,272,514,2468.0,3963.0,2815.0,4016.0,2911.0
35,516,412,426,211,158,257,253,472,2469.0,3963.0,2816.0,4018.0,2919.0
36,554,290,382,180,150,261,223,459,2469.0,3963.0,2816.0,4018.0,2936.0
37,573,247,306,161,146,264,246,477,2469.0,3963.0,2816.0,4018.0,2944.0
38,567,247,281,142,147,268,232,435,2469.0,3963.0,2815.0,4020.0,2954.0
39,594,265,305,127,110,212,247,449,2470.0,3963.0,2816.0,4023.0,2977.0
40,625,262,352,143,108,242,284,591,2470.0,3963.0,2820.0,4023.0,2989.0
41,561,267,361,129,93,226,278,564,2471.0,3963.0,2827.0,4023.0,3011.0
42,607,320,412,146,106,257,296,616,2474.0,3964.0,2835.0,4023.0,3026.0
43,654,378,431,156,134,316,306,702,2477.0,3965.0,2841.0,4023.0,3058.0
44,660,368,400,145,143,325,304,740,2480.0,3965.0,2844.0,4024.0,3075.0
45,613,361,393,129,135,289,280,672,2488.0,3964.0,2848.0,4024.0,3087.0
46,582,339,394,130,157,326,279,661,2517.0,3964.0,2854.0,4026.0,3099.0
47,653,388,388,151,154,307,259,624,2528.0,3964.0,2858.0,4027.0,3114.0
48,654,369,369,149,146,253,259,541,E,r,r,o,r
49,698,368,372,152,144,246,270,496,2522.0,3965.0,2863.0,4028.0,3131.0
50,701,382,342,150,151,261,274,460,2512.0,3965.0,2863.0,4029.0,3143.0
51,808,584,464,185,128,224,332,551,E,r,r,o,r
52,767,540,443,160,126,225,320,537,2507.0,3964.0,2864.0,4029.0,3151.0
53,767,531,440,159,128,270,318,540,2506.0,3963.0,2865.0,4029.0,3162.0
54,775,556,446,167,146,311,308,523,E,r,r,o,r
55,812,569,459,172,144,298,313,554,2507.0,3963.0,2866.0,4028.0,3171.0
56,715,368,292,126,141,270,229,435,2509.0,3963.0,2866.0,4030.0,3174.0
57,636,336,314,127,150,286,258,393,2517.0,3964.0,2867.0,4030.0,3180.0
58,649,323,325,132,138,249,257,379,2524.0,3964.0,2868.0,4029.0,3193.0
59,580,270,336,126,126,225,274,371,2526.0,3964.0,2865.0,4028.0,3197.0
60,614,343,339,139,141,293,257,323,2527.0,3964.0,2865.0,4030.0,3196.0
61,700,437,389,167,147,307,270,341,E,r,r,o,r
62,727,469,363,171,136,284,268,348,2526.0,3964.0,2864.0,4031.0,3198.0
63,671,458,346,163,135,276,260,337,2523.0,3964.0,2864.0,4030.0,3201.0
64,707,480,401,167,123,250,234,349,E,r,r,o,r
65,729,421,376,156,117,205,251,357,2519.0,3962.0,2860.0,4024.0,3206.0
66,654,339,312,132,148,262,269,405,2514.0,3958.0,2861.0,4022.0,3206.0
67,627,305,302,116,162,291,262,434,E,r,r,o,r
68,661,333,331,123,162,296,316,529,2509.0,3944.0,2871.0,4026.0,3201.0
69,614,302,237,119,163,298,351,543,2506.0,3940.0,2874.0,4027.0,3200.0
70,595,294,240,119,167,297,335,551,E,r,r,o,r
71,566,294,272,107,141,250,317,534,2505.0,3937.0,2875.0,4027.0,3201.0
72,556,288,271,106,128,235,294,506,2505.0,3936.0,2874.0,4024.0,3199.0
73,542,265,257,103,124,228,253,495,2505.0,3936.0,2874.0,4024.0,3195.0
74,522,256,258,105,132,237,226,537,2505.0,3935.0,2874.0,4027.0,3187.0
75,398,230,257,111,145,287,244,516,2507.0,3935.0,2874.0,4029.0,3185.0
76,333,212,298,117,174,335,247,509,2513.0,3935.0,2873.0,4029.0,3184.0
77,341,191,282,115,190,385,295,540,2527.0,3934.0,2870.0,4027.0,3183.0
78,349,210,288,109,202,416,317,535,2534.0,3934.0,2869.0,4027.0,3182.0
79,379,225,311,98,198,412,302,471,2540.0,3934.0,2868.0,4027.0,3185.0
80,423,249,355,87,180,382,312,505,2547.0,3934.0,2864.0,4026.0,3192.0
81,418,222,318,86,147,331,320,518,2546.0,3934.0,2859.0,4025.0,3191.0
82,390,221,322,86,127,273,301,523,2542.0,3934.0,2859.0,4024.0,3189.0
83,361,203,315,84,113,227,260,500,2535.0,3934.0,2857.0,4024.0,3180.0
84,327,183,289,82,111,224,259,484,2534.0,3935.0,2859.0,4023.0,3180.0
85,254,156,243,72,118,225,246,485,2535.0,3935.0,2859.0,4023.0,3182.0
86,234,148,265,112,194,367,241,459,2536.0,3935.0,2859.0,4022.0,3183.0
87,221,146,262,114,205,396,253,406,2537.0,3936.0,2859.0,4022.0,3181.0
88,168,153,274,116,200,395,276,397,2539.0,3936.0,2858.0,4021.0,3181.0
89,207,191,328,130,207,410,347,543,2542.0,3937.0,2854.0,4019.0,3180.0
90,176,180,312,131,197,393,343,526,2543.0,3937.0,2851.0,4018.0,3177.0
91,195,178,263,96,144,301,344,545,2542.0,3938.0,2849.0,4018.0,3174.0
92,219,173,261,101,129,258,312,541,2541.0,3939.0,2845.0,4017.0,3163.0
93,229,160,256,108,139,262,314,543,2539.0,3939.0,2845.0,4015.0,3159.0
94,201,110,165,89,126,238,225,455,E,r,r,o,r
95,207,124,188,90,135,249,202,438,2532.0,3939.0,2844.0,4012.0,3157.0
