,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Thumb,Index,Middle,Ring,Pinkie
0,61,115,30,28,26,23,81,46,2595.0,4031.0,3078.0,3987.0,2925.0
1,74,117,30,29,27,24,87,47,2589.0,4032.0,3086.0,3987.0,2922.0
2,78,115,30,29,26,25,74,44,2589.0,4032.0,3086.0,3987.0,2922.0
3,65,110,29,26,24,28,105,40,2589.0,4032.0,3086.0,3987.0,2922.0
4,66,112,29,25,22,28,106,38,2588.0,4032.0,3086.0,3987.0,2922.0
5,74,112,22,22,23,30,107,36,2589.0,4032.0,3086.0,3987.0,2922.0
6,63,109,25,28,23,30,106,37,2589.0,4032.0,3086.0,3987.0,2923.0
7,62,100,30,30,24,32,124,40,E,r,r,o,r
8,60,103,32,28,22,27,95,37,2589.0,4032.0,3086.0,3987.0,2922.0
9,68,104,35,28,22,25,94,40,2589.0,4032.0,3086.0,3987.0,2922.0
10,60,113,36,29,20,21,96,35,2589.0,4032.0,3086.0,3987.0,2922.0
11,66,119,35,24,20,24,106,36,2589.0,4032.0,3086.0,3987.0,2922.0
12,61,95,30,18,15,22,84,30,2588.0,4032.0,3086.0,3987.0,2922.0
13,63,85,28,19,16,22,86,30,2588.0,4032.0,3086.0,3987.0,2922.0
14,71,97,24,20,15,23,90,31,2588.0,4032.0,3086.0,3987.0,2922.0
15,78,107,28,27,19,30,89,32,2588.0,4032.0,3086.0,3987.0,2922.0
16,74,109,28,28,20,28,72,29,2588.0,4032.0,3086.0,3987.0,2922.0
17,83,116,28,30,21,28,79,34,2588.0,4032.0,3086.0,3987.0,2923.0
18,83,116,29,30,22,28,77,33,2588.0,4032.0,3086.0,3987.0,2922.0
19,84,154,35,29,24,28,93,38,2588.0,4032.0,3086.0,3987.0,2922.0
20,75,142,35,30,22,23,82,41,2588.0,4032.0,3086.0,3987.0,2923.0
21,81,142,35,30,21,25,103,43,2589.0,4032.0,3086.0,3987.0,2923.0
22,74,136,35,30,21,24,121,43,E,r,r,o,r
23,71,135,34,30,21,24,123,44,2588.0,4032.0,3086.0,3987.0,2922.0
24,55,79,29,33,20,25,108,40,2588.0,4032.0,3086.0,3987.0,2923.0
25,61,95,27,27,21,22,109,37,2588.0,4032.0,3086.0,3987.0,2922.0
26,53,88,28,27,19,20,91,39,2588.0,4032.0,3086.0,3987.0,2922.0
27,57,94,29,28,23,20,53,36,2588.0,4032.0,3086.0,3987.0,2922.0
28,65,95,28,28,22,22,64,35,E,r,r,o,r
29,73,97,32,24,21,22,68,37,2588.0,4032.0,3086.0,3987.0,2922.0
30,70,111,29,24,21,27,107,41,2588.0,4032.0,3086.0,3987.0,2922.0
31,68,111,28,23,23,30,110,40,2588.0,4032.0,3086.0,3987.0,2922.0
32,69,116,27,22,20,29,119,44,2588.0,4032.0,3086.0,3987.0,2922.0
33,69,118,28,25,19,30,116,44,2588.0,4032.0,3086.0,3987.0,2922.0
34,56,110,24,27,21,31,120,40,E,r,r,o,r
35,55,111,26,27,19,28,84,38,2588.0,4032.0,3086.0,3987.0,2922.0
36,82,123,26,25,20,27,92,42,2588.0,4032.0,3086.0,3987.0,2922.0
37,80,118,27,25,20,28,94,45,2588.0,4032.0,3086.0,3987.0,2922.0
38,75,124,27,23,21,27,87,45,2588.0,4032.0,3086.0,3987.0,2923.0
39,80,132,33,27,19,26,78,48,2588.0,4032.0,3086.0,3987.0,2922.0
40,98,131,32,32,21,27,86,47,2588.0,4032.0,3086.0,3987.0,2922.0
41,80,126,33,34,23,24,76,46,2588.0,4032.0,3086.0,3987.0,2922.0
42,77,124,32,33,24,24,62,41,2588.0,4032.0,3086.0,3987.0,2922.0
43,76,116,33,33,23,27,61,43,E,r,r,o,r
44,74,111,24,29,24,27,69,44,2588.0,4032.0,3086.0,3987.0,2922.0
45,61,118,28,24,24,27,76,47,2588.0,4032.0,3086.0,3987.0,2922.0
46,59,117,30,25,21,28,92,46,2588.0,4032.0,3086.0,3987.0,2922.0
47,58,119,31,25,19,32,102,46,2588.0,4032.0,3086.0,3987.0,2922.0
48,82,128,32,25,20,29,103,44,2588.0,4032.0,3086.0,3987.0,2922.0
49,79,133,32,26,24,30,121,46,2588.0,4032.0,3086.0,3987.0,2922.0
50,72,131,30,24,24,30,113,45,2588.0,4032.0,3086.0,3987.0,2922.0
51,72,130,28,19,24,29,110,41,2588.0,4032.0,3086.0,3987.0,2922.0
52,81,130,29,20,24,29,115,44,2588.0,4032.0,3086.0,3987.0,2922.0
53,56,120,27,19,22,28,115,42,2588.0,4032.0,3086.0,3987.0,2922.0
