,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Thumb,Index,Middle,Ring,Pinkie
0,29,53,27,32,22,18,18,18,2569.0,4035.0,3190.0,3996.0,2867.0
1,39,58,29,32,24,18,21,21,2569.0,4035.0,3191.0,3997.0,2867.0
2,40,94,30,30,24,21,21,22,2569.0,4035.0,3191.0,3997.0,2868.0
3,42,91,34,31,21,21,22,26,2569.0,4035.0,3191.0,3997.0,2867.0
4,42,102,33,28,22,22,20,24,E,r,r,o,r
5,36,105,36,29,21,21,19,24,2569.0,4035.0,3191.0,3997.0,2867.0
6,37,104,35,32,20,22,17,24,2569.0,4035.0,3191.0,3996.0,2867.0
7,40,77,33,31,20,20,17,25,2569.0,4035.0,3191.0,3997.0,2867.0
8,37,69,27,29,19,22,18,22,2569.0,4035.0,3191.0,3997.0,2868.0
9,37,73,27,27,18,22,19,25,2569.0,4035.0,3191.0,3997.0,2868.0
10,43,82,25,26,20,22,20,24,2569.0,4035.0,3191.0,3996.0,2867.0
11,36,84,28,25,19,22,20,24,2569.0,4035.0,3191.0,3997.0,2868.0
12,38,84,28,26,20,22,20,23,2569.0,4035.0,3191.0,3997.0,2868.0
13,39,85,27,28,21,19,20,24,2569.0,4035.0,3191.0,3997.0,2867.0
14,39,66,27,28,21,18,21,23,E,r,r,o,r
15,31,49,25,27,21,18,20,23,2569.0,4035.0,3191.0,3997.0,2868.0
16,35,99,24,25,21,19,19,23,2569.0,4035.0,3191.0,3997.0,2867.0
17,28,104,21,23,22,20,20,24,2568.0,4035.0,3191.0,3996.0,2867.0
18,41,119,25,21,19,19,21,23,2569.0,4035.0,3191.0,3996.0,2868.0
19,43,127,25,22,19,19,19,22,2569.0,4035.0,3191.0,3997.0,2867.0
20,45,128,26,19,19,17,19,22,2569.0,4035.0,3191.0,3996.0,2868.0
21,42,91,24,19,19,18,19,20,2569.0,4035.0,3191.0,3996.0,2868.0
22,43,85,29,21,19,18,20,19,E,r,r,o,r
23,31,59,30,26,21,20,18,17,2569.0,4035.0,3191.0,3997.0,2867.0
24,33,106,34,27,23,20,19,21,2569.0,4035.0,3191.0,3996.0,2868.0
25,40,110,33,28,23,22,20,23,2568.0,4035.0,3191.0,3996.0,2867.0
26,41,111,33,28,23,20,19,24,2568.0,4035.0,3191.0,3997.0,2868.0
27,41,112,29,28,23,22,18,27,2568.0,4035.0,3191.0,3996.0,2868.0
28,40,114,25,27,21,20,17,28,2569.0,4035.0,3191.0,3996.0,2868.0
29,36,61,21,27,22,21,17,29,2568.0,4035.0,3190.0,3997.0,2867.0
30,25,46,23,29,22,19,16,28,E,r,r,o,r
31,23,59,25,32,21,19,18,29,2569.0,4035.0,3190.0,3997.0,2867.0
32,23,96,27,31,20,17,18,27,2569.0,4035.0,3190.0,3997.0,2868.0
33,22,97,28,28,23,20,20,28,2569.0,4035.0,3190.0,3997.0,2867.0
34,25,101,27,27,21,18,19,24,2569.0,4035.0,3190.0,3997.0,2868.0
35,27,102,26,25,21,21,19,26,2569.0,4035.0,3190.0,3996.0,2868.0
36,40,110,27,20,22,21,19,24,2569.0,4035.0,3190.0,3996.0,2868.0
37,41,101,27,24,22,21,19,24,2569.0,4035.0,3190.0,3997.0,2868.0
38,42,102,26,28,22,19,19,24,2569.0,4035.0,3190.0,3997.0,2868.0
