,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Thumb,Index,Middle,Ring,Pinkie
0,47,89,35,49,22,33,103,26,2665.0,4037.0,3018.0,3855.0,2750.0
1,51,93,37,51,24,33,97,26,2589.0,4031.0,3038.0,3891.0,2807.0
2,50,91,37,52,22,24,68,27,2589.0,4031.0,3038.0,3891.0,2807.0
3,51,91,37,53,23,28,64,25,2589.0,4031.0,3038.0,3891.0,2807.0
4,50,71,41,48,22,28,61,25,E,r,r,o,r
5,49,68,34,36,24,28,61,24,2589.0,4031.0,3038.0,3891.0,2807.0
6,50,95,40,52,25,28,61,26,2589.0,4031.0,3038.0,3891.0,2807.0
7,46,97,48,63,25,29,51,21,2589.0,4031.0,3039.0,3891.0,2807.0
8,46,95,50,64,24,25,42,21,2589.0,4031.0,3038.0,3891.0,2807.0
9,46,94,47,64,24,29,50,22,2589.0,4031.0,3039.0,3891.0,2808.0
10,47,96,47,65,23,29,46,24,2589.0,4031.0,3038.0,3891.0,2807.0
11,41,60,51,59,22,28,46,23,2589.0,4031.0,3038.0,3891.0,2807.0
12,29,52,46,47,20,25,44,24,2589.0,4031.0,3038.0,3891.0,2808.0
13,41,53,47,50,23,25,45,24,2589.0,4031.0,3039.0,3891.0,2808.0
14,42,50,45,51,22,19,50,25,2589.0,4031.0,3038.0,3891.0,2807.0
15,43,83,46,49,22,27,56,23,2589.0,4031.0,3039.0,3892.0,2807.0
16,43,84,36,41,22,32,92,22,2588.0,4031.0,3039.0,3891.0,2807.0
17,41,83,32,39,22,34,100,21,2588.0,4031.0,3038.0,3891.0,2807.0
18,32,83,37,48,22,37,118,24,2589.0,4031.0,3038.0,3892.0,2807.0
19,41,91,41,49,24,38,117,24,2589.0,4031.0,3039.0,3891.0,2807.0
20,41,63,40,49,24,34,117,26,2587.0,4031.0,3039.0,3891.0,2808.0
21,41,56,39,51,24,30,98,25,E,r,r,o,r
22,41,54,37,49,26,30,99,27,2581.0,4031.0,3038.0,3893.0,2809.0
23,39,49,29,39,24,26,86,30,E,r,r,o,r
24,26,33,33,54,24,26,85,29,2555.0,4031.0,3037.0,3894.0,2809.0
25,27,49,39,58,25,37,98,27,2545.0,4032.0,3036.0,3895.0,2811.0
26,25,50,42,58,26,42,100,28,2539.0,4032.0,3036.0,3895.0,2812.0
27,25,49,42,59,23,44,99,32,2526.0,4033.0,3036.0,3893.0,2812.0
28,22,49,44,67,26,50,99,27,2523.0,4033.0,3036.0,3892.0,2810.0
29,22,48,44,64,28,60,115,29,2522.0,4033.0,3036.0,3890.0,2808.0
30,23,26,44,64,30,57,132,32,2524.0,4034.0,3035.0,3888.0,2806.0
31,27,37,60,70,29,60,186,41,2524.0,4034.0,3033.0,3887.0,2806.0
32,29,51,76,79,32,62,198,46,2525.0,4034.0,3033.0,3887.0,2806.0
33,32,59,86,76,33,60,199,49,2531.0,4035.0,3032.0,3887.0,2803.0
34,43,62,93,74,34,54,195,54,2532.0,4035.0,3030.0,3887.0,2803.0
35,70,95,106,75,34,65,196,57,2533.0,4034.0,3029.0,3887.0,2802.0
36,72,96,104,91,44,88,181,53,2537.0,4035.0,3026.0,3885.0,2803.0
37,72,93,104,101,57,101,174,45,2540.0,4035.0,3025.0,3882.0,2803.0
38,73,89,97,100,61,108,171,45,2543.0,4035.0,3024.0,3879.0,2802.0
39,79,98,96,100,62,110,168,52,2547.0,4034.0,3022.0,3873.0,2799.0
40,58,70,81,108,63,109,152,54,2551.0,4034.0,3022.0,3871.0,2796.0
41,55,61,74,93,58,95,143,55,2556.0,4035.0,3021.0,3870.0,2789.0
42,55,56,65,79,49,95,159,58,2571.0,4034.0,3021.0,3868.0,2785.0
43,52,56,64,81,51,89,169,61,2587.0,4035.0,3021.0,3868.0,2781.0
44,44,37,58,83,49,99,188,63,2587.0,4035.0,3020.0,3867.0,2780.0
45,43,41,65,82,54,93,187,61,2601.0,4035.0,3020.0,3867.0,2779.0
46,51,46,70,84,79,99,183,63,2606.0,4036.0,3020.0,3867.0,2777.0
47,53,46,75,84,80,91,173,72,2612.0,4037.0,3020.0,3867.0,2776.0
48,53,46,81,81,76,89,183,76,2616.0,4038.0,3020.0,3866.0,2777.0
49,44,45,85,93,80,77,167,66,2616.0,4039.0,3020.0,3866.0,2777.0
50,47,63,93,91,78,87,189,64,2622.0,4040.0,3020.0,3865.0,2778.0
51,38,62,92,87,54,74,180,60,2626.0,4040.0,3023.0,3864.0,2780.0
52,51,69,87,84,53,79,188,46,2628.0,4040.0,3024.0,3864.0,2781.0
53,57,70,85,109,57,81,173,44,2631.0,4038.0,3026.0,3861.0,2782.0
54,64,78,78,97,52,78,185,56,2632.0,4037.0,3027.0,3861.0,2782.0
55,61,64,62,93,59,66,164,58,2633.0,4037.0,3028.0,3860.0,2783.0
56,64,89,66,98,58,66,146,60,2634.0,4036.0,3028.0,3859.0,2783.0
57,59,87,74,119,57,66,151,64,2635.0,4036.0,3028.0,3859.0,2783.0
58,58,102,79,103,60,72,150,64,2635.0,4036.0,3028.0,3858.0,2783.0
59,50,97,78,102,61,77,139,54,2635.0,4035.0,3029.0,3858.0,2784.0
60,52,95,75,99,52,87,147,51,2636.0,4035.0,3030.0,3857.0,2783.0
