,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Thumb,Index,Middle,Ring,Pinkie
0,137,39,43,87,20,17,16,31,E,r,r,o,r
1,142,40,53,110,28,20,17,31,2664.0,3989.0,2992.0,3966.0,2802.0
2,150,44,52,112,31,20,18,35,2664.0,3989.0,2992.0,3966.0,2801.0
3,144,43,52,111,32,21,16,33,2664.0,3990.0,2993.0,3966.0,2801.0
4,152,38,59,120,32,20,17,37,E,r,r,o,r
5,152,36,58,111,32,21,20,37,2664.0,3990.0,2993.0,3966.0,2802.0
6,180,39,63,135,29,20,22,41,2664.0,3990.0,2992.0,3966.0,2802.0
7,176,40,66,137,29,18,21,38,2665.0,3990.0,2993.0,3966.0,2802.0
8,155,42,64,139,27,17,22,36,2665.0,3990.0,2992.0,3966.0,2802.0
9,131,42,59,163,36,19,21,32,2666.0,3990.0,2992.0,3966.0,2802.0
10,132,44,64,176,40,18,20,32,2665.0,3990.0,2992.0,3966.0,2802.0
11,168,41,50,147,38,16,18,41,2665.0,3990.0,2992.0,3966.0,2801.0
12,178,40,47,147,42,21,18,45,2665.0,3990.0,2992.0,3966.0,2801.0
13,178,41,48,148,43,23,17,47,2665.0,3990.0,2992.0,3966.0,2802.0
14,179,42,47,113,36,22,17,46,E,r,r,o,r
15,195,44,42,104,34,22,17,46,2665.0,3990.0,2991.0,3966.0,2801.0
16,138,45,41,106,33,22,17,33,2665.0,3990.0,2992.0,3966.0,2801.0
17,134,42,38,92,29,20,20,39,2665.0,3990.0,2992.0,3966.0,2801.0
18,208,41,41,89,34,19,20,62,2664.0,3990.0,2993.0,3966.0,2802.0
19,211,40,47,99,36,19,20,64,2663.0,3994.0,2996.0,3965.0,2802.0
20,201,36,44,103,35,22,21,63,2663.0,3994.0,3003.0,3966.0,2803.0
21,195,35,49,143,42,43,32,65,2663.0,3999.0,3019.0,3966.0,2804.0
22,213,37,50,154,67,50,33,65,2660.0,4000.0,3020.0,3966.0,2804.0
23,180,37,51,156,87,51,38,51,2658.0,4000.0,3020.0,3966.0,2805.0
24,178,44,53,156,89,59,40,56,2652.0,4004.0,3026.0,3967.0,2810.0
25,171,45,53,158,92,63,41,58,E,r,r,o,r
26,209,46,50,139,91,55,38,65,2644.0,4011.0,3031.0,3967.0,2813.0
27,192,45,46,144,75,49,41,64,2637.0,4018.0,3035.0,3968.0,2814.0
28,188,44,52,169,53,48,41,64,2634.0,4021.0,3038.0,3967.0,2813.0
29,195,43,54,179,51,47,42,64,E,r,r,o,r
30,198,43,58,183,49,52,41,62,2627.0,4034.0,3042.0,3965.0,2812.0
31,170,43,57,171,45,48,40,59,2626.0,4037.0,3046.0,3964.0,2811.0
32,187,46,63,167,44,49,39,69,2625.0,4040.0,3048.0,3963.0,2811.0
33,169,49,62,148,40,51,39,74,2623.0,4045.0,3050.0,3963.0,2811.0
34,164,43,53,137,37,44,37,86,2623.0,4047.0,3052.0,3964.0,2810.0
35,211,42,54,157,35,32,39,100,2622.0,4050.0,3053.0,3963.0,2810.0
36,228,43,54,168,40,51,42,114,2622.0,4054.0,3055.0,3963.0,2811.0
37,211,38,49,163,38,52,39,107,2622.0,4056.0,3055.0,3963.0,2811.0
