,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Thumb,Index,Middle,Ring,Pinkie
0,89,179,128,42,22,16,18,28,2403.0,4043.0,2985.0,4055.0,3380.0
1,87,166,126,43,23,17,17,29,2422.0,4041.0,2965.0,3946.0,2811.0
2,75,115,137,43,23,17,18,30,2423.0,4042.0,2965.0,3945.0,2812.0
3,67,112,147,46,23,19,20,30,2422.0,4041.0,2965.0,3945.0,2812.0
4,65,120,164,51,23,21,19,26,2421.0,4042.0,2966.0,3947.0,2810.0
5,63,124,161,47,21,20,20,26,2420.0,4041.0,2966.0,3948.0,2809.0
6,66,148,167,49,19,19,21,28,2420.0,4042.0,2967.0,3948.0,2808.0
7,65,137,137,44,20,19,22,32,2419.0,4041.0,2967.0,3948.0,2807.0
8,54,150,135,45,21,20,21,32,2419.0,4041.0,2967.0,3948.0,2806.0
9,53,144,120,40,22,18,22,33,2420.0,4041.0,2968.0,3948.0,2805.0
10,51,132,113,39,23,18,23,33,2420.0,4042.0,2968.0,3948.0,2805.0
11,43,109,119,42,23,17,21,30,2420.0,4042.0,2967.0,3948.0,2805.0
12,66,123,130,42,23,18,19,24,2420.0,4041.0,2967.0,3947.0,2806.0
13,72,113,126,39,20,16,21,25,2422.0,4041.0,2966.0,3947.0,2808.0
14,77,108,123,41,21,16,23,27,2422.0,4041.0,2966.0,3946.0,2810.0
15,83,127,135,46,20,16,20,27,2422.0,4041.0,2965.0,3946.0,2811.0
16,88,142,146,48,22,17,22,26,2423.0,4042.0,2965.0,3945.0,2812.0
17,81,130,140,52,22,16,22,29,2423.0,4042.0,2965.0,3945.0,2813.0
18,76,127,138,56,23,15,21,31,E,r,r,o,r
19,78,128,155,56,23,16,22,29,2422.0,4041.0,2965.0,3946.0,2812.0
20,72,121,150,53,24,17,24,29,2421.0,4041.0,2966.0,3948.0,2809.0
21,82,114,135,51,24,17,23,31,2421.0,4041.0,2966.0,3948.0,2808.0
22,82,126,136,49,25,20,23,31,2419.0,4042.0,2967.0,3948.0,2805.0
23,85,130,154,55,27,22,26,29,E,r,r,o,r
24,81,137,160,61,27,22,24,28,2419.0,4041.0,2968.0,3949.0,2803.0
25,86,140,170,68,27,24,26,30,2419.0,4041.0,2968.0,3949.0,2803.0
26,77,127,168,66,26,23,25,28,2419.0,4041.0,2968.0,3948.0,2803.0
27,68,112,165,71,25,21,25,27,2420.0,4041.0,2967.0,3948.0,2804.0
28,91,139,156,66,21,19,22,26,2421.0,4041.0,2967.0,3947.0,2804.0
29,91,151,160,62,22,19,23,27,2421.0,4042.0,2967.0,3947.0,2804.0
30,186,219,156,59,22,20,26,44,2421.0,4041.0,2967.0,3947.0,2805.0
31,202,250,166,63,27,23,31,52,2421.0,4041.0,2966.0,3947.0,2806.0
32,221,268,173,60,28,23,32,58,2422.0,4041.0,2966.0,3947.0,2807.0
33,229,254,164,57,29,28,37,67,2422.0,4041.0,2967.0,3947.0,2804.0
34,244,253,146,59,29,27,38,70,2421.0,4041.0,2967.0,3948.0,2800.0
35,210,198,128,53,28,27,37,67,2421.0,4041.0,2968.0,3950.0,2796.0
36,218,174,103,47,28,31,40,74,2421.0,4041.0,2971.0,3951.0,2783.0
37,223,167,116,66,43,92,92,90,2423.0,4041.0,2972.0,3951.0,2776.0
38,260,206,130,90,71,163,145,113,2433.0,4041.0,2970.0,3940.0,2751.0
39,260,205,123,96,122,171,156,120,2447.0,4041.0,2963.0,3928.0,2744.0
40,269,236,129,101,130,179,162,127,2453.0,4041.0,2963.0,3928.0,2737.0
41,298,249,132,101,133,188,172,142,2456.0,4041.0,2958.0,3922.0,2734.0
42,288,246,114,94,138,215,162,132,2460.0,4041.0,2950.0,3919.0,2729.0
43,310,252,103,73,138,229,124,112,2461.0,4041.0,2950.0,3919.0,2728.0
44,331,268,100,64,104,251,114,109,2463.0,4040.0,2943.0,3918.0,2733.0
45,312,237,92,57,104,263,109,102,2464.0,4040.0,2943.0,3917.0,2745.0
46,347,298,100,56,104,356,102,91,2463.0,4040.0,2942.0,3917.0,2793.0
47,367,313,97,51,102,351,91,101,2460.0,4041.0,2943.0,3918.0,2875.0
48,327,295,92,50,94,351,91,99,2454.0,4041.0,2943.0,3919.0,2913.0
49,320,293,92,49,93,394,100,95,2450.0,4041.0,2953.0,3917.0,2971.0
50,315,290,93,53,91,427,115,98,2448.0,4042.0,2956.0,3913.0,3001.0
51,244,232,124,64,95,368,131,88,2445.0,4042.0,2959.0,3910.0,3062.0
52,224,216,122,67,87,357,130,75,2437.0,4042.0,2966.0,3908.0,3091.0
53,213,204,124,68,92,438,134,78,2437.0,4042.0,2976.0,3906.0,3116.0
54,216,210,129,74,94,443,142,96,2433.0,4043.0,2986.0,3906.0,3145.0
55,228,218,129,77,134,468,178,108,2430.0,4043.0,2996.0,3905.0,3171.0
56,231,234,164,84,132,474,164,102,2426.0,4042.0,3018.0,3908.0,3216.0
57,236,257,188,94,172,547,187,102,2426.0,4042.0,3029.0,3911.0,3232.0
58,244,270,189,96,171,481,191,106,2426.0,4042.0,3040.0,3914.0,3247.0
59,226,259,188,90,170,482,178,89,2425.0,4042.0,3059.0,3919.0,3270.0
60,243,278,195,90,154,442,141,75,2425.0,4042.0,3068.0,3922.0,3280.0
61,227,248,146,82,156,426,142,74,2424.0,4041.0,3080.0,3928.0,3296.0
62,220,245,116,65,120,337,111,72,E,r,r,o,r
63,240,290,114,61,113,316,93,68,2424.0,4041.0,3086.0,3933.0,3308.0
64,242,313,109,62,112,243,94,71,2425.0,4040.0,3085.0,3935.0,3310.0
65,248,310,95,54,87,202,83,65,2426.0,4040.0,3071.0,3939.0,3316.0
66,247,330,83,48,82,275,86,63,2425.0,4040.0,3071.0,3941.0,3318.0
67,233,307,70,48,87,268,109,72,2425.0,4039.0,3060.0,3950.0,3323.0
68,238,276,75,45,96,276,115,77,2424.0,4038.0,3054.0,3953.0,3326.0
69,241,261,84,46,97,330,115,74,2424.0,4038.0,3054.0,3955.0,3328.0
70,211,245,87,48,96,329,111,74,2424.0,4037.0,3047.0,3955.0,3331.0
71,263,240,86,43,93,264,106,79,2424.0,4037.0,3045.0,3955.0,3334.0
72,280,252,90,46,76,247,75,71,2423.0,4036.0,3045.0,3955.0,3334.0
73,248,229,79,46,62,235,67,66,2422.0,4036.0,3044.0,3955.0,3334.0
74,228,202,69,43,59,149,74,68,2422.0,4036.0,3039.0,3954.0,3331.0
75,251,230,68,41,58,150,74,67,2423.0,4035.0,3036.0,3953.0,3327.0
76,225,252,62,43,69,199,84,67,E,r,r,o,r
77,204,247,84,48,69,210,84,67,2422.0,4035.0,3028.0,3950.0,3324.0
78,200,242,89,51,66,214,80,59,2422.0,4035.0,3027.0,3948.0,3323.0
79,197,238,89,50,62,199,70,54,2422.0,4035.0,3026.0,3947.0,3323.0
80,172,224,86,50,62,194,67,55,2422.0,4035.0,3025.0,3944.0,3322.0
81,151,201,86,48,59,172,72,51,2421.0,4035.0,3024.0,3941.0,3317.0
82,168,207,60,38,67,174,76,53,E,r,r,o,r
83,161,204,51,36,71,198,85,54,2420.0,4035.0,3022.0,3938.0,3315.0
84,163,214,79,41,73,214,97,62,2418.0,4035.0,3022.0,3939.0,3314.0
85,151,198,95,50,75,217,99,63,2417.0,4035.0,3022.0,3939.0,3314.0
86,125,148,102,49,76,225,88,59,2417.0,4034.0,3022.0,3943.0,3316.0
87,108,159,106,51,83,273,102,62,2417.0,4035.0,3022.0,3945.0,3317.0
88,149,187,157,58,85,264,105,67,2417.0,4035.0,3023.0,3948.0,3319.0
89,150,183,172,64,94,304,117,60,2417.0,4034.0,3027.0,3955.0,3326.0
90,154,190,176,60,99,315,123,57,E,r,r,o,r
91,158,207,173,65,96,345,120,61,2417.0,4034.0,3033.0,3966.0,3337.0
92,158,199,178,69,95,344,116,66,2417.0,4034.0,3037.0,3974.0,3342.0
93,122,175,136,62,100,378,114,65,E,r,r,o,r
94,160,227,115,58,108,422,107,66,2415.0,4034.0,3043.0,3987.0,3345.0
