,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Thumb,Index,Middle,Ring,Pinkie
0,121,121,85,37,25,21,27,35,2437.0,4049.0,3699.0,3937.0,2708.0
1,108,156,86,36,25,19,25,37,2424.0,4050.0,3095.0,3893.0,2700.0
2,112,198,137,49,27,20,25,36,2423.0,4049.0,3095.0,3892.0,2700.0
3,130,210,147,49,26,21,27,40,2424.0,4049.0,3093.0,3891.0,2700.0
4,127,217,147,53,24,19,24,38,2424.0,4049.0,3093.0,3891.0,2699.0
5,157,218,141,50,24,18,24,41,2424.0,4049.0,3091.0,3891.0,2699.0
6,162,202,146,54,25,19,24,40,2423.0,4048.0,3090.0,3890.0,2698.0
7,144,153,99,45,22,18,24,40,2423.0,4048.0,3090.0,3890.0,2698.0
8,131,137,85,46,23,18,20,39,2423.0,4048.0,3089.0,3889.0,2697.0
9,153,133,90,45,24,21,20,39,2423.0,4048.0,3089.0,3889.0,2697.0
10,119,116,104,48,27,24,19,35,2424.0,4048.0,3089.0,3889.0,2697.0
11,110,116,97,45,27,24,19,35,2424.0,4048.0,3089.0,3889.0,2697.0
12,118,120,99,42,27,24,18,34,2425.0,4048.0,3088.0,3888.0,2697.0
13,120,116,100,42,26,23,17,29,2425.0,4048.0,3088.0,3888.0,2697.0
14,92,113,109,38,25,21,20,29,2425.0,4048.0,3088.0,3888.0,2697.0
15,97,109,98,37,23,18,20,33,2425.0,4048.0,3088.0,3888.0,2696.0
16,87,98,105,43,24,19,21,32,2425.0,4048.0,3088.0,3888.0,2697.0
17,82,110,102,42,23,19,23,35,2425.0,4048.0,3088.0,3888.0,2697.0
18,87,123,104,40,22,20,26,40,2425.0,4048.0,3088.0,3888.0,2697.0
19,110,122,93,41,22,20,24,42,2425.0,4048.0,3087.0,3888.0,2697.0
20,109,122,92,39,21,20,24,39,2426.0,4048.0,3087.0,3888.0,2697.0
21,113,120,76,30,17,20,24,40,2426.0,4048.0,3087.0,3888.0,2697.0
22,110,119,85,35,19,21,22,36,2426.0,4048.0,3088.0,3888.0,2696.0
23,99,111,82,38,19,19,19,31,2426.0,4048.0,3088.0,3888.0,2696.0
24,72,106,91,37,19,20,18,28,2426.0,4048.0,3089.0,3889.0,2696.0
