,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Thumb,Index,Middle,Ring,Pinkie
0,77,96,78,70,87,112,99,43,2409.0,3912.0,2875.0,3878.0,2915.0
1,79,91,81,71,85,122,104,46,2410.0,3908.0,2870.0,3880.0,2912.0
2,86,94,81,79,92,115,107,57,2410.0,3909.0,2870.0,3880.0,2912.0
3,84,93,77,76,100,111,110,57,2409.0,3908.0,2870.0,3880.0,2912.0
4,74,115,74,79,97,131,116,59,2410.0,3909.0,2870.0,3880.0,2913.0
5,91,119,71,82,94,132,115,56,2410.0,3909.0,2870.0,3880.0,2913.0
6,89,115,75,84,94,124,111,54,2410.0,3909.0,2870.0,3880.0,2913.0
7,84,122,84,81,91,117,99,46,2409.0,3908.0,2870.0,3880.0,2913.0
8,91,127,93,95,82,115,89,47,2410.0,3909.0,2870.0,3880.0,2913.0
9,98,103,83,96,86,99,86,43,2410.0,3908.0,2870.0,3880.0,2913.0
10,81,93,85,94,83,91,83,43,2410.0,3908.0,2870.0,3880.0,2913.0
11,81,119,81,92,77,88,81,46,2410.0,3908.0,2870.0,3880.0,2914.0
12,89,113,77,89,72,88,82,47,2410.0,3909.0,2870.0,3880.0,2914.0
13,94,107,74,80,79,86,82,46,2410.0,3909.0,2870.0,3880.0,2914.0
14,112,128,83,70,76,112,89,55,E,r,r,o,r
15,113,125,83,70,85,112,88,59,2411.0,3909.0,2870.0,3880.0,2914.0
16,127,114,97,80,98,118,93,65,2411.0,3909.0,2870.0,3880.0,2914.0
17,125,114,104,95,107,118,94,64,E,r,r,o,r
18,120,121,101,93,99,118,91,65,2411.0,3909.0,2871.0,3880.0,2914.0
19,130,129,94,95,98,96,79,62,2412.0,3909.0,2871.0,3880.0,2914.0
20,126,139,94,98,93,95,88,58,2411.0,3909.0,2871.0,3880.0,2914.0
21,122,144,85,98,85,86,87,49,2412.0,3909.0,2870.0,3880.0,2914.0
22,122,148,84,96,90,80,80,51,2411.0,3909.0,2870.0,3880.0,2914.0
23,126,147,85,97,93,79,85,49,2412.0,3909.0,2870.0,3880.0,2913.0
24,87,123,85,96,90,67,88,42,2411.0,3909.0,2870.0,3880.0,2914.0
25,89,118,84,90,86,69,79,42,2412.0,3909.0,2870.0,3880.0,2914.0
26,89,110,86,84,82,67,73,42,E,r,r,o,r
27,91,106,74,67,75,90,96,43,2412.0,3909.0,2871.0,3880.0,2914.0
28,90,114,80,65,69,98,95,44,2412.0,3909.0,2870.0,3880.0,2914.0
29,93,126,78,59,66,103,95,42,2412.0,3909.0,2870.0,3880.0,2914.0
30,89,120,78,64,68,101,96,40,2412.0,3909.0,2870.0,3880.0,2913.0
31,87,121,73,57,73,104,100,44,2412.0,3908.0,2870.0,3880.0,2913.0
32,96,138,80,60,63,88,86,41,2412.0,3908.0,2870.0,3879.0,2913.0
33,88,133,87,65,74,90,88,39,2412.0,3909.0,2870.0,3880.0,2913.0
34,89,134,95,78,79,84,82,40,E,r,r,o,r
35,107,144,105,75,79,85,94,41,2412.0,3908.0,2870.0,3880.0,2912.0
36,105,143,115,92,79,105,102,38,2411.0,3908.0,2870.0,3880.0,2913.0
37,96,122,109,94,93,112,105,42,2411.0,3908.0,2870.0,3880.0,2913.0
38,100,124,97,90,82,107,102,47,2411.0,3908.0,2870.0,3880.0,2913.0
39,120,104,89,76,75,110,109,50,2412.0,3908.0,2870.0,3880.0,2913.0
40,105,90,78,75,75,123,107,51,2412.0,3908.0,2870.0,3880.0,2913.0
41,101,87,62,57,73,114,99,56,2412.0,3908.0,2870.0,3880.0,2913.0
42,104,91,75,60,56,106,94,54,2412.0,3908.0,2871.0,3880.0,2913.0
43,103,84,77,60,55,112,94,50,2411.0,3908.0,2870.0,3880.0,2913.0
44,88,86,87,70,53,110,98,49,2412.0,3908.0,2870.0,3880.0,2913.0
45,96,117,99,74,65,106,98,48,2412.0,3908.0,2870.0,3880.0,2913.0
46,95,124,100,82,93,102,98,40,2411.0,3908.0,2870.0,3880.0,2913.0
47,86,122,94,80,100,125,105,40,2412.0,3908.0,2870.0,3880.0,2913.0
48,95,118,97,85,103,119,101,45,2412.0,3908.0,2870.0,3880.0,2913.0
49,86,118,92,82,109,124,90,43,E,r,r,o,r
50,86,99,74,79,113,117,85,48,2412.0,3908.0,2870.0,3880.0,2913.0
51,87,112,84,85,103,124,96,55,2411.0,3908.0,2870.0,3880.0,2913.0
52,88,118,88,91,105,107,84,53,E,r,r,o,r
53,80,135,87,90,104,128,101,52,2411.0,3908.0,2870.0,3880.0,2913.0
54,86,140,87,95,131,121,101,52,2411.0,3908.0,2870.0,3880.0,2913.0
55,98,142,90,101,128,121,104,57,E,r,r,o,r
56,96,127,85,90,120,115,99,57,2411.0,3908.0,2870.0,3880.0,2912.0
57,96,125,85,90,113,112,112,60,2411.0,3908.0,2871.0,3880.0,2913.0
58,102,113,92,91,134,90,100,61,E,r,r,o,r
59,102,124,90,82,106,97,105,61,2411.0,3908.0,2871.0,3880.0,2912.0
60,95,122,92,81,102,99,104,52,2411.0,3908.0,2871.0,3880.0,2912.0
61,92,117,84,81,102,91,95,46,2411.0,3908.0,2870.0,3880.0,2913.0
62,94,119,84,89,107,94,84,44,2412.0,3908.0,2871.0,3880.0,2912.0
63,85,134,77,94,91,88,83,40,2411.0,3908.0,2871.0,3880.0,2913.0
64,84,117,94,103,98,85,81,47,2411.0,3908.0,2871.0,3880.0,2912.0
65,73,117,92,103,97,80,76,55,2411.0,3908.0,2871.0,3880.0,2913.0
66,113,154,97,104,91,84,84,53,2412.0,3908.0,2871.0,3880.0,2912.0
67,118,153,90,94,88,83,91,57,2412.0,3908.0,2870.0,3880.0,2912.0
68,120,141,87,83,77,108,107,58,2411.0,3908.0,2870.0,3880.0,2912.0
69,119,140,64,76,69,108,106,57,2412.0,3908.0,2871.0,3880.0,2912.0
70,125,141,68,71,70,112,113,57,2411.0,3908.0,2870.0,3880.0,2912.0
71,93,98,63,71,105,115,117,66,2412.0,3908.0,2870.0,3880.0,2912.0
72,110,94,64,74,108,133,118,65,2412.0,3908.0,2871.0,3880.0,2913.0
73,109,113,65,79,112,121,112,64,2412.0,3908.0,2871.0,3880.0,2912.0
74,117,114,68,85,126,125,119,59,2412.0,3908.0,2871.0,3880.0,2913.0
75,108,99,60,90,125,133,123,58,2412.0,3908.0,2870.0,3880.0,2912.0
76,108,117,71,94,107,144,131,47,2412.0,3908.0,2870.0,3880.0,2912.0
77,82,119,64,93,111,130,123,45,2412.0,3908.0,2870.0,3880.0,2913.0
78,111,103,77,89,120,122,133,48,2412.0,3908.0,2870.0,3880.0,2912.0
79,103,109,88,96,111,128,126,53,2412.0,3908.0,2870.0,3880.0,2912.0
80,109,156,99,98,117,112,116,51,2412.0,3908.0,2870.0,3880.0,2912.0
81,111,149,115,99,113,94,96,54,2412.0,3908.0,2871.0,3880.0,2912.0
82,113,145,117,99,133,90,96,55,2412.0,3908.0,2871.0,3880.0,2912.0
83,83,143,107,100,139,105,84,50,2412.0,3908.0,2871.0,3880.0,2912.0
84,81,140,98,84,136,108,101,49,2412.0,3908.0,2871.0,3880.0,2912.0
85,86,102,94,76,130,109,108,48,2412.0,3908.0,2871.0,3880.0,2912.0
86,89,123,97,85,168,123,117,52,2412.0,3908.0,2871.0,3880.0,2912.0
87,87,136,104,88,160,134,132,56,2412.0,3908.0,2871.0,3880.0,2911.0
88,85,133,107,106,148,127,126,56,2412.0,3908.0,2871.0,3880.0,2911.0
89,89,135,105,107,146,114,122,57,2412.0,3908.0,2871.0,3880.0,2911.0
90,85,137,100,114,151,126,132,59,2412.0,3908.0,2871.0,3880.0,2911.0
91,92,128,71,108,112,114,128,52,2412.0,3908.0,2871.0,3880.0,2911.0
92,94,125,70,103,88,107,119,51,2412.0,3908.0,2871.0,3880.0,2911.0
