,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Thumb,Index,Middle,Ring,Pinkie
0,48,69,82,28,36,28,62,108,2471.0,3916.0,2766.0,3780.0,2654.0
1,52,66,80,29,39,28,61,113,2470.0,3915.0,2762.0,3782.0,2655.0
2,44,80,82,27,36,27,61,119,2470.0,3915.0,2762.0,3782.0,2655.0
3,47,76,81,28,37,26,66,127,2470.0,3915.0,2762.0,3782.0,2655.0
4,55,72,53,27,42,26,61,146,2470.0,3915.0,2762.0,3782.0,2655.0
5,51,71,49,29,42,26,64,141,2471.0,3915.0,2762.0,3782.0,2655.0
6,49,79,72,28,39,29,65,139,2471.0,3915.0,2760.0,3782.0,2655.0
7,52,58,71,27,37,32,70,139,2471.0,3915.0,2760.0,3782.0,2655.0
8,56,50,69,24,37,33,67,145,2471.0,3915.0,2760.0,3782.0,2655.0
9,52,63,74,26,33,34,69,133,2471.0,3915.0,2760.0,3782.0,2654.0
10,64,77,84,32,36,36,65,133,E,r,r,o,r
11,63,71,68,31,35,34,64,122,2470.0,3915.0,2763.0,3781.0,2654.0
12,64,74,70,33,41,36,60,117,2471.0,3915.0,2764.0,3781.0,2655.0
13,60,74,71,34,40,35,56,101,2471.0,3915.0,2764.0,3782.0,2655.0
14,60,69,84,31,39,34,64,112,2471.0,3915.0,2765.0,3782.0,2655.0
15,53,71,79,24,34,32,67,140,2470.0,3915.0,2764.0,3783.0,2655.0
16,52,67,78,26,35,31,67,148,2471.0,3915.0,2765.0,3783.0,2655.0
17,53,64,72,24,28,28,69,160,2471.0,3915.0,2765.0,3783.0,2655.0
18,51,65,70,23,29,28,71,163,2471.0,3915.0,2764.0,3783.0,2655.0
19,49,59,47,24,27,27,57,165,2471.0,3915.0,2764.0,3783.0,2655.0
20,43,37,39,25,28,26,52,149,2471.0,3915.0,2765.0,3783.0,2655.0
21,50,65,69,25,27,28,55,154,2471.0,3915.0,2765.0,3783.0,2655.0
22,48,69,75,23,28,26,52,139,2471.0,3915.0,2765.0,3783.0,2655.0
23,50,77,78,26,26,25,49,145,2471.0,3915.0,2765.0,3783.0,2655.0
24,47,79,78,25,26,26,49,124,2471.0,3915.0,2763.0,3783.0,2655.0
25,44,84,84,25,26,26,54,118,2471.0,3915.0,2763.0,3784.0,2655.0
26,45,70,65,23,25,22,52,116,2471.0,3915.0,2763.0,3783.0,2655.0
27,42,83,60,26,30,23,52,135,2471.0,3915.0,2763.0,3783.0,2655.0
28,40,83,81,24,31,24,72,129,2471.0,3915.0,2763.0,3783.0,2655.0
29,41,80,80,25,32,24,76,127,2471.0,3915.0,2762.0,3783.0,2655.0
30,48,77,78,23,33,25,78,176,2471.0,3915.0,2762.0,3783.0,2655.0
31,44,85,79,28,36,29,79,191,2471.0,3915.0,2762.0,3783.0,2655.0
32,45,71,80,27,34,29,79,188,2471.0,3915.0,2762.0,3782.0,2655.0
33,48,66,56,25,34,29,64,189,2471.0,3915.0,2763.0,3782.0,2655.0
34,51,72,54,27,36,29,60,199,2470.0,3915.0,2763.0,3782.0,2655.0
35,58,79,59,27,35,29,83,201,2470.0,3915.0,2764.0,3782.0,2655.0
36,61,72,78,23,32,28,92,185,2470.0,3915.0,2764.0,3782.0,2655.0
37,65,78,81,24,31,30,93,179,2471.0,3915.0,2764.0,3782.0,2656.0
38,71,89,85,25,30,36,95,229,2470.0,3915.0,2765.0,3782.0,2656.0
39,69,89,88,24,26,35,98,220,2470.0,3915.0,2764.0,3782.0,2657.0
40,60,83,82,23,26,34,76,179,E,r,r,o,r
41,54,78,56,22,29,34,60,178,2471.0,3915.0,2764.0,3782.0,2657.0
42,51,67,51,22,29,34,62,206,2470.0,3915.0,2764.0,3783.0,2658.0
43,38,63,93,26,32,26,57,141,E,r,r,o,r
44,38,87,97,27,33,25,52,146,2470.0,3915.0,2764.0,3783.0,2658.0
45,34,95,99,27,33,26,56,157,2470.0,3915.0,2764.0,3783.0,2657.0
46,37,102,101,29,31,26,59,154,E,r,r,o,r
