,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Thumb,Index,Middle,Ring,Pinkie
0,45,32,21,17,17,16,23,46,2474.0,4014.0,3057.0,4094.0,2881.0
1,46,31,23,19,16,18,27,52,2428.0,4025.0,3029.0,3979.0,2746.0
2,50,35,24,17,16,19,28,56,2428.0,4025.0,3030.0,3980.0,2746.0
3,54,37,23,18,16,20,31,59,E,r,r,o,r
4,49,37,23,17,16,21,31,51,2429.0,4025.0,3031.0,3981.0,2746.0
5,52,38,23,16,16,19,30,52,2429.0,4025.0,3032.0,3981.0,2746.0
6,57,41,22,15,18,20,30,54,E,r,r,o,r
7,54,37,19,16,18,18,30,50,2430.0,4025.0,3032.0,3981.0,2746.0
8,54,36,20,16,18,16,29,52,2430.0,4025.0,3032.0,3981.0,2746.0
9,50,31,20,16,18,15,27,53,E,r,r,o,r
10,49,35,22,17,19,18,27,52,2430.0,4025.0,3032.0,3982.0,2746.0
11,45,31,23,17,18,17,26,47,2430.0,4025.0,3033.0,3982.0,2746.0
12,45,32,24,17,20,17,26,48,2430.0,4025.0,3033.0,3982.0,2746.0
13,47,36,25,16,21,18,26,47,2430.0,4025.0,3033.0,3982.0,2746.0
14,50,38,25,17,21,19,28,47,2430.0,4025.0,3033.0,3982.0,2745.0
15,52,33,22,19,20,19,29,48,2430.0,4025.0,3034.0,3982.0,2746.0
16,48,34,22,18,21,18,28,45,2431.0,4025.0,3034.0,3982.0,2746.0
17,51,36,23,18,20,20,28,47,2431.0,4025.0,3034.0,3983.0,2746.0
18,49,37,22,18,20,19,26,46,2431.0,4025.0,3034.0,3984.0,2745.0
19,48,41,23,19,20,20,24,43,2431.0,4026.0,3035.0,3984.0,2746.0
20,45,42,22,16,19,19,24,40,2431.0,4025.0,3036.0,3985.0,2746.0
21,51,45,23,16,18,21,24,51,2431.0,4026.0,3036.0,3986.0,2745.0
22,53,45,22,16,17,21,26,50,2431.0,4026.0,3036.0,3986.0,2746.0
